CUI	CODE
C0036285	034.1
C0341245	535.61
C0001940	291.1
C0434291	957.1
C0157384	665.84
C0748659	660.41
C0156626	641.21
C0242007	359.21
C0152436	752.42
C0011608	694.0
C0877730	739.5
C0877726	739.3
C0475363	787.62
C3161097	512.2
C0375731	998.82
C0264132	738.9
C0154686	336.2
C0393570	331.6
C1561663	996.46
C3161064	173.79
C2838017	173.70
C0375093	202.60
C0153794	202.01
C0840802	942.21
C0409876	712.16
C0153643	192.9
C0154146	242.30
C0156364	620.5
C0478100	758.39
C1456424	751.60
C0600427	304.20
C1135282	V54.14
C0154735	353.1
C0156946	652.51
C0157201	660.01
C1561866	327.25
C0478070	755.59
C0749794	755.50
C2349444	346.22
C0162423	705.1
C0157392	666.00
C0481466	V27.3
C0027030	134.0
C0375198	320.82
C0375558	789.32
C0159077	791.7
C0159250	801.20
C0159241	801.10
C0159259	801.30
C0159247	801.16
C0156137	552.29
C0159369	803.20
C0263292	692.70
C0261880	E942.6
C2921285	V13.62
C0154221	258.8
C2911490	V44.52
C0157339	664.84
C0261827	E936.1
C0489986	438.12
C0155320	377.75
C0401080	550.12
C0024796	759.82
C0332686	949.1
C0016658	E887
C0157967	715.98
C0260929	V77.5
C0029588	312.39
C2712644	V87.45
C0158289	724.09
C0154997	366.52
C0375259	396.9
C0496923	236.5
C0273292	874.4
C1318512	862.22
C0160125	850.4
C0156327	614.0
C0158174	719.26
C2349390	249.71
C0152448	681.01
C0161519	963.0
C0261958	E950.6
C0302408	989.4
C0270434	296.66
C0154434	296.65
C0695260	V23.83
C3161068	173.89
C0155959	528.4
C0008039	786.04
C2349386	249.60
C0489991	438.22
C0231471	781.92
C0154789	360.42
C0161555	966.3
C0261414	E855.0
C0161586	969.8
C0261408	E854.8
C0496180	909.0
C0002625	294.0
C0160912	919.3
C0375854	V49.62
C0153472	159.9
C1384514	255.12
C0159560	806.00
C0160680	900.00
C0154388	295.94
C0159268	801.40
C0156272	596.1
C0260831	V66.6
C0156204	574.11
C0156211	574.41
C0375370	574.71
C0024225	457.2
C0079801	E008.4
C0375369	574.70
C0375367	574.61
C0260776	V57.81
C0035528	266.0
C0155610	404.12
C0343891	114.3
C0261781	E931.8
C0432922	917.3
C0153369	144.0
C0496758	144.1
C0158441	732.2
C2712739	569.87
C1363843	362.13
C0261520	E870.8
C1561622	525.53
C0949133	525.19
C0153766	201.57
C2315800	787.21
C0474442	371.24
C0274344	996.30
C2349930	V89.03
C0695249	763.81
C0161412	951.8
C0161032	940.4
C0154764	357.89
C0158564	743.51
C0156239	583.7
C0393851	357.82
C3161135	998.01
C0869291	V72.5
C1955726	200.78
C1955701	200.51
C0029706	386.19
C0042478	E905.1
C0018781	388.12
C2349339	209.43
C0342565	254.8
C1302325	355.4
C0157961	715.92
C0260763	V55.3
C0158632	747.40
C0160721	902.34
C0155514	386.50
C0238015	337.3
C0161803	996.86
C0153471	159.8
C0159838	821.20
C0435844	821.23
C0010678	123.1
C0375223	344.09
C0392503	560.30
C0375363	569.61
C2062529	209.11
C0920028	208.92
C0160591	880.10
C0160517	873.50
C0018022	240.0
C0154695	343.0
C0015393	743.9
C0157941	715.24
C0156618	641.00
C0157233	660.81
C1561868	327.27
C0260725	V49.1
C0158366	729.31
C1719597	649.61
C0158489	736.71
C2712755	453.75
C0004044	799.01
C0151436	446.20
C0085932	694.9
C2586328	V49.5
C0153256	112.83
C0260452	V10.86
C0158811	760.74
C1561633	567.38
C0029753	330.8
C0161762	996.09
C0154310	290.12
C0157028	654.40
C0161206	944.04
C0432340	757.4
C0496912	235.6
C0155143	372.02
C0155646	410.42
C2349464	346.53
C2349479	346.82
C0154334	293.89
C0686277	233.31
C0154055	229.8
C0261898	E944.3
C0159127	795.5
C3161119	629.32
C0339963	114.4
C0260397	V07.0
C0159539	805.07
C0160792	906.7
C0152236	754.60
C0040457	520.1
C0040921	131.9
C0152619	011.96
C2349699	796.70
C0158069	717.84
C0029644	720.89
C0157610	675.14
C0261592	E879.4
C0157436	668.81
C0157672	676.84
C1719574	649.23
C0936250	054.0
C0161407	951.3
C0260339	V01.9
C0153036	054.40
C0261920	E946.6
C0157721	694.61
C0158618	746.5
C0157117	656.41
C1313896	V27.1
C0029125	377.16
C0036323	120.9
C0432487	238.77
C1135232	633.01
C0160010	839.02
C0161634	975.4
C0261908	E945.4
C0032302	483.0
C0013481	746.2
C0433625	895.1
C0159671	811.03
C0158476	736.21
C0160662	895.0
C0024591	995.86
C3161125	747.39
C0154623	313.9
C0375575	790.91
C0156887	648.92
C0157169	659.01
C0041301	017.90
C0155526	387.2
C0158808	760.70
C2349893	V61.06
C0260945	V79.3
C0158959	772.8
C0337231	E884.3
C0490049	647.21
C0157334	664.51
C2349231	136.29
C0156201	574.01
C0152221	378.50
C0375798	V12.03
C0153666	195.8
C0026703	277.5
C0160444	868.00
C0155760	447.2
C0261829	E936.3
C0341558	008.00
C0156351	618.2
C0433686	939.1
C0161783	996.65
C0395887	385.00
C0038012	720.9
C3161147	V13.81
C0261604	E882
C0159624	807.07
C0156032	533.50
C0155298	377.22
C0155360	379.12
C0154275	279.02
C1719467	404.03
C0339151	802.7
C1366330	896.0
C0153968	214.0
C0158348	727.68
C0342044	671.33
C0375563	789.37
C0149507	376.01
C0160928	922.4
C2349427	339.44
C0152249	706.0
C2853897	200.43
C0153855	202.86
C0268882	601.8
C0155123	371.48
C0375354	550.02
C0159763	814.09
C1336746	209.22
C0153504	164.9
C0155800	458.1
C0159864	823.22
C0160720	902.33
C0155342	378.73
C0009043	839.8
C0158405	730.36
C0576995	784.8
C0155629	410.01
C0155637	410.21
C0949165	E917.7
C0155452	383.30
C0261324	E840.8
C0158486	736.5
C0153655	194.4
C0156153	558.1
C2349482	346.93
C0478483	999.59
C0156971	653.11
C0153940	210.9
C2349647	729.91
C0155109	371.21
C0019570	751.3
C0025294	036.0
C1955773	389.13
C0275982	008.43
C0340443	420.0
C0152507	007.8
C0339319	364.11
C0157401	666.30
C0157070	655.11
C0156862	648.51
C0002880	283.0
C2838014	173.60
C0877722	739.1
C0151482	281.2
C0154701	344.2
C0038273	307.3
C1963552	730.05
C0395842	380.53
C0155492	385.82
C0155636	410.20
C0023510	288.9
C0154907	364.9
C0155214	374.55
C0155190	374.03
C0155188	374.01
C0153882	204.81
C0008374	385.33
C0155456	383.89
C0022806	260
C0160328	861.20
C0276253	484.1
C0340345	424.91
C0260597	V28.5
C0159639	807.5
C0156347	617.5
C0159640	807.6
C2712412	E007.0
C0153651	194.8
C0342788	277.81
C0496682	V62.0
C0161572	968.4
C1456732	292.12
C0375794	V09.91
C0160839	911.9
C0160562	878.0
C0001815	238.76
C0026987	289.83
C0276058	008.2
C0438413	194.6
C0023817	272.3
C1719618	729.71
C0520728	369.70
C0156425	634.01
C0272686	815.02
C0159945	833.03
C0010418	007.4
C1318514	674.14
C0157205	660.11
C0156752	646.51
C0156990	653.61
C0341894	648.04
C0155067	370.01
C0155989	531.70
C0155850	478.34
C0160904	917.8
C0156173	564.5
C0159345	802.5
C0700510	552.3
C0496775	150.2
C0273277	873.62
C0160565	878.3
C1719490	523.00
C0016662	829.1
C0261712	E919.9
C0160856	913.4
C0346906	191.5
C0261516	E870.4
C0160448	868.04
C0263809	718.26
C1561680	V59.71
C1561686	V59.7
C0160354	863.31
C0156218	576.3
C0497134	780.92
C2062573	209.23
C2349509	414.3
C0239167	787.61
C0260942	V79.0
C0157053	654.81
C0157381	665.81
C0433976	871.0
C0157410	667.12
C2712845	453.83
C0155447	383.1
C0152172	413.0
C0489993	438.30
C0260457	V11.0
C0476389	794.00
C0260812	V63.2
C0878731	V56.31
C0685925	524.63
C0261869	E941.1
C0481147	E936.4
C0375257	388.40
C0160226	852.06
C0433821	851.06
C0015335	E926.2
C0160110	847.4
C0375129	250.33
C0149506	375.42
C0155224	375.02
C0155229	375.13
C0023944	344.81
C0392494	529.3
C0159647	808.42
C0029603	958.8
C0277590	798.2
C0153030	053.79
C1719660	958.93
C0153529	172.0
C2349300	207.20
C0261599	E880.0
C0489969	719.98
C0028283	283.10
C1135218	459.10
C0153799	202.06
C0160935	923.02
C0152173	427.42
C0154601	312.02
C0375193	312.89
C0154074	232.0
C0375302	440.31
C1112691	440.32
C3161158	V88.29
C0375281	433.80
C0152849	017.01
C0154946	365.22
C0010414	117.5
C0085436	321.0
C0154456	300.19
C0695232	438.53
C0420015	V75.2
C0546836	140.9
C2853898	200.44
C0014733	035
C0157579	674.12
C0156416	628.3
C1719558	649.00
C0157407	667.04
C0041318	013.00
C0085388	013.20
C0157671	676.81
C0152672	013.24
C0154466	302.76
C1456252	618.09
C0375046	114.5
C1561850	327.02
C0157055	654.83
C0160993	928.20
C0435924	825.24
C0159994	838.02
C0156414	628.1
C0160588	880.03
C0274090	944.10
C0481197	E944.2
C0375241	354.4
C3161329	318.1
C0261617	E886.0
C0153981	215.8
C0419585	V73.3
C0156008	532.50
C1561844	307.45
C0238378	516.37
C0161831	998.4
C0261531	E871.8
C0481436	V02.7
C2931161	279.01
C0155907	512.0
C0153826	202.41
C0159963	835.01
C0261849	E938.7
C2921350	V91.09
C0376130	344.02
C0376131	344.03
C0014306	376.50
C0409888	712.37
C1719620	729.72
C0156602	639.8
C0159540	805.08
C0159582	806.20
C0159646	808.41
C0159568	806.08
C0159587	806.25
C0160351	863.29
C0160224	852.04
C3161114	539.09
C0031144	568.82
C0153419	151.2
C0160587	880.02
C0154026	224.4
C2712464	E019.9
C0014089	307.7
C0155164	372.64
C0158456	733.91
C0157403	666.34
C0157085	655.50
C0157606	675.10
C0038814	692.71
C0157613	675.21
C0160058	841.2
C0153435	153.2
C0157116	656.40
C0043124	066.40
C0160858	913.6
C0015645	729.4
C2712461	E019.0
C0156581	637.91
C0152244	733.22
C0020617	251.0
C0154683	335.29
C3161061	173.69
C3161058	173.59
C0157940	715.23
C0263714	712.96
C0261647	E898.1
C0751191	339.85
C0276249	053.8
C0153970	214.2
C0155081	370.32
C0920296	315.00
C2712987	348.81
C0155499	386.04
C0153455	156.8
C0158451	733.44
C0155199	374.23
C0751583	066.41
C0155270	376.34
C0266589	744.3
C2712551	V60.81
C0869499	259.0
C0155146	372.11
C0007932	086.2
C0029777	271.8
C0159934	832.09
C0261147	E821.1
C0018845	992.1
C0007930	086.0
C1561643	585
C0157178	659.23
C0156627	641.23
C1135206	438.6
C0156877	648.74
C0157124	656.60
C0156635	641.83
C0156982	653.41
C0156661	642.32
C0260656	V40.2
C2712672	209.31
C2712933	209.75
C0155645	410.41
C0153396	147.3
C0340649	443.22
C0157735	705.89
C0153581	183.4
C0155281	376.51
C0271004	360.34
C0751674	516.4
C0160718	902.31
C2349381	249.41
C0549117	310.0
C0153395	147.2
C0161421	952.05
C0154418	296.42
C0154637	316
C0154061	230.3
C0302467	747.20
C0936215	266.1
C0154948	365.24
C0155567	395.0
C1719404	341.22
C0409220	716.84
C0153804	202.13
C0153017	052.0
C0160460	870.0
C0481236	E871.6
C0496530	E871.7
C2362603	V87.31
C0040928	131.00
C0231666	736.05
C0338762	304.21
C0153486	161.3
C0155836	476.0
C0036400	747.41
C2921027	307.0
C0159799	816.12
C0273445	927.3
C0600327	040.82
C0041188	040.81
C0154640	320.3
C0015190	790.94
C0153720	200.81
C0152168	576.5
C2349683	795.10
C0261768	E930.6
C0375787	V09.70
C1812611	010.90
C0152614	011.91
C0152616	011.93
C0029454	756.52
C0153440	153.7
C0001541	309.4
C0156931	652.11
C0375080	201.10
C2349680	795.07
C0029077	360.11
C0274071	943.01
C0152099	576.0
C0375124	250.22
C0155370	379.29
C0154117	237.2
C0260930	V77.6
C0260368	V03.6
C0158881	764.29
C0236795	300.12
C0398648	287.41
C0154301	287.4
C1328333	372.34
C0006123	362.32
C0155572	396.0
C0152135	376.22
C3161116	539.89
C0375842	V43.66
C0040149	245.1
C0152167	564.6
C2921327	V90.10
C0275566	039.1
C0155121	371.44
C0160057	841.1
C0029821	523.8
C0155660	410.80
C0260743	V52.8
C0153487	161.8
C0158129	718.65
C0153801	202.08
C0153800	202.07
C0840801	942.20
C0840805	942.24
C0019829	201.9
C0869275	519.3
C2349366	249.11
C0260797	V60.6
C0016545	728.82
C0878723	V26.29
C0160756	904.1
C0160749	903.3
C0265553	755.10
C0236653	290.43
C0677577	259.4
C0232488	789.7
C0160625	884.1
C0155128	371.56
C0160612	881.20
C0160247	852.30
C0155279	376.46
C0155278	376.45
C1260402	289.52
C0409780	719.24
C2205119	209.17
C0026764	203.0
C2349672	780.63
C1561879	327.39
C0027127	359.22
C1404542	359.24
C1959600	425.2
C0159070	790.3
C0160609	881.11
C0155530	388.02
C0263853	721.91
C0156016	532.91
C0160319	861.01
C0375562	789.36
C0159325	802.21
C0161734	991.9
C0159387	803.40
C0153411	150.1
C0489951	008.49
C0917981	335.21
C0232498	789.60
C0409540	711.08
C0154777	360.40
C0160472	871.6
C0160464	870.4
C0261723	E921.8
C0339097	374.86
C0160468	871.1
C0160520	873.52
C2921328	V90.11
C0261735	E923.8
C0410740	736.20
C0152174	307.80
C1561815	780.53
C0156259	593.1
C0155339	378.61
C0260915	V76.3
C0375366	574.60
C1719341	288.69
C0157310	663.93
C0011346	523.6
C0156809	647.53
C3161122	649.82
C0156713	644.00
C0157047	654.71
C0235326	455.7
C0153760	201.51
C2712467	E029.2
C1135278	V54.10
C0490058	873.59
C0152230	708.5
C0157131	656.80
C1739094	005.1
C0020807	516.1
C0024433	744.83
C0374932	008.47
C0152126	298.4
C0376142	V49.65
C1955592	V49.70
C0013371	004.9
C0160027	839.20
C0160551	874.9
C0155227	375.11
C0263682	711.02
C0026010	743.10
C0375177	304.80
C0375839	V43.63
C0272181	288.04
C2349269	204.20
C0154231	264.0
C0854530	058.81
C0161722	988.0
C0375126	250.30
C2266788	704.42
C2349756	046.19
C0155231	375.16
C0261401	E852.9
C0025064	519.2
C3161043	173.19
C0155135	371.71
C0260690	V44.8
C0156043	534.00
C0004096	493
C0153518	170.8
C0261706	E919.3
C0375574	789.69
C0161333	948.20
C0154645	321.1
C0152134	378.86
C0481115	E930.1
C0393647	331.7
C0001265	039.8
C1456297	293.81
C0154641	320.7
C0375197	320.81
C0154453	299.90
C0023051	478.70
C0153400	148.1
C0261685	E911
C0432554	202.58
C2712966	453.73
C0702143	378.81
C0155900	507.8
C0153025	053.13
C0156164	562.02
C0156178	567.1
C0267751	567.21
C3161037	173.00
C0160911	919.1
C1561793	770.12
C0156942	652.41
C3161369	173.7
C0917967	379.40
C2242472	730.90
C0155162	372.54
C0409814	716.44
C0160040	839.69
C0159557	805.9
C0160042	839.79
C0020594	302.71
C0034880	388.42
C0155150	372.22
C0155243	375.51
C0159084	792.4
C0014175	617
C1260468	V64.42
C0156106	550.11
C0152515	008.42
C3161098	512.82
C2586327	V78.3
C0158229	719.88
C0274967	969.1
C1510479	353.5
C0155367	379.22
C0478090	757.8
C0260458	V11.1
C0156874	648.71
C2349371	249.21
C0242770	516.36
C0695215	655.71
C0157459	669.23
C0949128	521.03
C0432873	917.1
C0156014	532.70
C0029707	301.89
C0267288	533.00
C0160790	906.5
C0036133	614.2
C0158759	755.38
C0477306	282.49
C0156091	537.83
C0263715	712.97
C0155262	376.11
C0261808	E934.4
C0153028	053.22
C0041862	310.9
C0153308	130.2
C0154733	352.6
C0261405	E853.2
C0261383	E850.1
C0375181	305.40
C0155355	379.05
C0261586	E878.9
C0158812	760.75
C0375174	304.30
C0003090	718.50
C0149966	098.6
C1260460	V53.91
C0261092	E816.0
C0155100	371.02
C0157525	671.80
C0157526	671.81
C0158067	717.82
C0154996	366.46
C0008682	301.51
C0155074	370.20
C0158384	730.14
C0158392	730.23
C0158383	730.13
C0264031	730.29
C0158375	730.04
C0159999	838.09
C0375143	250.72
C0035204	V12.60
C0158836	762.8
C0221352	755.11
C0265554	755.58
C0159862	823.20
C0431479	744.29
C0152423	744.23
C0431467	744.02
C0159718	813.07
C0160280	853.05
C0160225	852.05
C1719493	523.30
C0155402	380.30
C0274870	987.9
C0158549	743.31
C0433981	870.2
C0273941	941.10
C0375699	995.51
C0375758	E967.4
C0375763	E967.9
C0154877	363.08
C0338738	304.61
C0153700	200.05
C1328840	279.41
C0160848	912.7
C0878739	V76.47
C2350621	117.4
C0160343	862.8
C0162849	697.1
C0040021	443.1
C0004795	E007.3
C0003078	367.32
C0260548	V21.8
C0157839	711.86
C0261852	E939.0
C0233757	307.54
C0409216	716.88
C0158467	736.03
C1456327	313.81
C0267448	558.42
C0158662	750.10
C0152454	372.63
C0740331	279.05
C2355591	V02.53
C2712347	670.14
C2910964	V59.72
C0027402	301.81
C0478581	V56.8
C0160924	922.0
C0161767	996.31
C3161117	596.82
C0260999	E804.1
C2921258	999.83
C0029548	368.59
C0155971	531.10
C0153385	146.2
C1260415	480.3
C0375882	V61.20
C0375888	V65.43
C0158641	748.4
C0156208	574.31
C0375378	593.72
C0155359	379.11
C0261773	E931.0
C0157242	661.10
C2349810	E927.3
C3161054	173.49
C0153631	190.7
C0261343	E843.0
C0490019	V16.43
C0015332	E926.8
C0152566	011.20
C0154292	282.3
C0205930	733.7
C0034084	746.83
C0158648	749.02
C0156986	653.51
C0155873	491.1
C0302361	004.3
C0154123	237.9
C0869208	353.2
C0261928	E947.3
C1955771	388.45
C0155946	524.89
C0949163	E917.5
C0409660	719.36
C0156980	653.33
C3161099	512.84
C0037448	312.20
C0161548	965.7
C0161577	969.9
C0161584	969.6
C0154575	307.53
C0160697	901.42
C2349688	795.14
C0521668	339.43
C0159668	811.00
C0272580	808.43
C0159672	811.09
C0869278	159.1
C0160294	854.02
C0264022	730.91
C1260395	282.42
C0409278	718.91
C0154631	315.09
C0160070	842.11
C0261879	E942.5
C0375497	722.70
C0159948	833.09
C2869595	236.3
C2355645	723.2
C0160016	839.08
C0029823	567.89
C0029764	032.89
C0158406	730.37
C0012555	032.85
C0409757	716.14
C0002514	270.9
C0399352	520.0
C0154990	366.32
C0161442	953.0
C0029595	277.2
C2921137	799.52
C2712552	V61.07
C1561876	327.35
C1313933	V59.2
C1300133	375.03
C0154030	224.8
C1955599	V49.77
C0409274	718.95
C0085574	719.30
C0345380	754.1
C2712416	E007.8
C0155393	380.12
C0277351	132.3
C0153014	049.0
C0261716	E920.2
C0272693	815.14
C2712497	E993.1
C0079957	694.8
C2349314	209.01
C0017418	091.0
C3161094	488.82
C0029119	118
C0522274	279.09
C0031485	270.1
C0029804	287.8
C0154589	309.29
C0157224	660.60
C1955743	255.42
C0160705	902.10
C0409759	716.12
C1135313	E885.0
C0695236	519.01
C0160386	863.93
C0160449	868.09
C1260472	V65.46
C2349481	346.92
C2349370	249.20
C0375123	250.21
C2349475	346.73
C0157604	675.04
C0152078	625.5
C0158055	717.1
C0261746	E926.0
C0029226	293.82
C0700172	V04.6
C0156171	564.3
C0156646	642.04
C0156684	642.74
C0157572	674.00
C0158066	717.81
C0262037	E975
C0040750	V42.4
C0239280	789.66
C2349403	279.53
C0261864	E940.1
C0266853	521.01
C0392617	997.61
C0273533	956.5
C2349796	999.82
C0161014	934.1
C0272881	842.02
C0261125	E819.1
C0158310	726.39
C1561813	780.51
C0158346	727.66
C0869511	963.5
C0157165	658.93
C0435830	820.22
C0155964	529.4
C0432351	757.5
C0155509	386.40
C0154487	304.23
C0263814	718.32
C0026509	813.03
C0157308	663.90
C0018179	371.53
C0041351	021.9
C0005122	265.0
C0264028	730.96
C0155689	422.91
C3161334	488.12
C0032897	759.81
C2712413	E007.1
C0161010	933.0
C0158654	749.14
C0158658	749.24
C0153408	149.9
C0003907	995.21
C0206762	755.9
C0153418	151.1
C0153480	160.8
C0023364	100.9
C0035585	083.9
C0156223	580.4
C0159733	813.22
C0158082	718.11
C0156821	647.83
C0158551	743.33
C0041228	086.5
C0878716	V21.30
C0260364	V03.2
C2712553	V61.08
C0339611	378.34
C0456017	770.7
C0010244	079.2
C0338763	304.22
C0260771	V56.0
C0878741	V76.50
C0375003	070.23
C0014742	695.10
C0266384	752.31
C0156269	595.4
C0813173	295.40
C0702090	E871.0
C0152250	453.1
C0260501	V15.7
C0014518	695.15
C0269964	674.24
C0005604	767.9
C0026760	756.56
C1456138	707.01
C0261412	E854.3
C0274692	969.72
C0000908	E924.1
C0154071	231.2
C0155914	516.9
C0154494	304.43
C0374931	008.46
C0262049	E980.8
C0157137	656.93
C0157275	663.00
C0700174	V04.3
C0160687	900.82
C0160227	852.09
C0159414	803.70
C0159210	800.76
C0262071	E985.4
C0160537	873.9
C0159432	803.90
C0160301	854.10
C0496924	236.4
C0034050	516.0
C2242475	730.94
C0158393	730.24
C0159034	781.4
C0341896	648.02
C0403719	274.11
C0338629	290.13
C0156687	642.91
C0152196	367.53
C0158437	730.98
C0267667	551.9
C0159533	805.01
C2921333	V90.2
C0160836	911.6
C0156428	634.10
C0496662	V24.0
C0156453	634.71
C0158962	773.0
C0158991	776.1
C0375185	305.80
C1719622	729.79
C0155299	377.23
C0009995	746.82
C0026143	051.1
C0015233	E901.0
C0020941	991.4
C0158599	744.47
C0160945	923.8
C0160474	871.9
C0270206	774.6
C0270221	775.0
C0375531	753.22
C0152432	754.44
C0751057	780.32
C2712360	768.73
C0029806	343.8
C0013373	780.56
C0700639	750.5
C0155704	426.51
C0161448	953.8
C0156140	552.9
C0837136	414.03
C0156299	603.0
C0155272	376.36
C0160433	867.1
C2349676	780.72
C0375148	250.83
C3161048	173.39
C0348903	099.52
C2349706	796.76
C0154528	305.42
C1561857	327.14
C0154784	360.33
C0153195	098.15
C0160502	873.22
C0029759	756.89
C0153088	070.53
C0375500	728.12
C0014117	425.3
C0156690	642.94
C0949142	772.11
C0035220	769
C0260643	V37.00
C0158908	765.14
C0260654	V40.0
C3161067	173.82
C0474962	140.0
C0157711	692.3
C0026847	335.10
C0155395	380.14
C1456219	525.20
C0029672	368.69
C1260387	255.14
C0154429	296.56
C0261130	E819.6
C1135291	V54.23
C0260865	V71.09
C0153575	182.1
C0153932	210.0
C2921116	752.44
C0029758	750.4
C0261432	E858.6
C0161635	975.5
C0153389	146.6
C0157077	655.30
C0153428	152.2
C0010487	031.1
C0260960	V81.6
C1261176	751.1
C0869496	259.3
C0375324	482.31
C0160933	923.00
C0374973	016.90
C0272638	813.21
C0041328	016.00
C0375715	995.82
C0338839	296.16
C2921199	999.60
C0154089	233.5
C0155439	382.02
C0741305	380.03
C0160668	896.2
C0155897	506.3
C0157641	676.14
C0156398	624.6
C0409276	718.93
C0435521	810.01
C0158730	754.89
C0375519	747.63
C1561882	327.40
C0236827	315.32
C0029841	057.8
C0260603	V30.01
C0160913	919.5
C0155981	531.41
C0156188	569.85
C0205792	618.6
C0160991	928.11
C0156959	652.83
C0160014	839.06
C0160012	839.04
C0160013	839.05
C0261093	E816.1
C0409229	716.64
C1561861	327.20
C3161151	V40.31
C0156411	627.8
C1135330	402.10
C0159715	813.04
C0159720	813.18
C0266013	611.82
C0375140	250.63
C0155772	451.81
C1135324	E979.8
C0432018	755.66
C0154783	360.32
C0158831	762.3
C0260734	V50.8
C0272672	814.13
C0340648	414.12
C0029754	123.8
C0154727	349.1
C0260895	V74.4
C0154205	255.5
C0375127	250.31
C0274693	969.71
C0027080	791.3
C0435540	812.13
C0157594	674.82
C0156750	646.53
C0155105	371.12
C0433638	885.0
C1561635	567.81
C0302540	789.67
C0376129	344.01
C0154529	305.43
C0949141	772.10
C0160097	845.13
C0158566	743.53
C0263794	718.02
C0158761	755.53
C0158120	718.52
C1719639	780.95
C0153853	202.84
C2349434	346.02
C0160882	915.8
C2712417	E007.9
C1812625	665.03
C2911572	V15.22
C0159803	817.1
C0347623	860.5
C0272689	815.11
C0159628	807.11
C0160332	861.30
C0159629	807.12
C0160733	902.54
C2349410	337.00
C0302359	004.1
C0152493	004.8
C0267262	532.10
C0157272	662.31
C0029667	066.3
C0160859	913.7
C0156266	594.8
C0375773	V07.31
C0155179	373.33
C0395889	385.02
C0155490	385.32
C0158315	726.62
C0154531	305.52
C0161679	980.0
C0161543	965.09
C0261437	E860.0
C0155434	381.7
C0158273	722.82
C0156742	646.31
C0157034	654.50
C0018776	389.14
C0272126	287.32
C0154652	322.1
C0153012	048
C2712566	V87.43
C0261902	E944.7
C0003869	711.90
C0376139	V49.61
C0261766	E930.4
C0153956	212.5
C2712724	E000.2
C0042170	363.22
C0153999	219.9
C0261988	E957.9
C0162291	362.84
C0435903	823.02
C0160732	902.53
C0153563	176.3
C0919563	443.23
C0154436	296.81
C2712401	E004.0
C1719322	284.09
C0154358	295.35
C0261811	E934.7
C0274602	964.7
C0261492	E866.6
C0155652	410.60
C0155653	410.61
C0041876	306.9
C0375695	989.84
C0158261	722.39
C0013575	757.31
C0878694	477.1
C0161424	952.08
C0409226	716.67
C0161553	966.1
C0042951	958.6
C0153595	186.0
C0375211	342.11
C0159912	828.0
C0275567	039.0
C0159943	833.01
C0272641	813.31
C0155661	410.81
C0160943	923.21
C0702197	213.2
C0035022	087.1
C1305934	610.9
C0153364	143.9
C0153475	160.1
C0018409	E005.2
C0159747	813.83
C0157514	671.31
C0342039	671.44
C0274609	965.9
C0261839	E937.8
C2349693	795.19
C0160109	847.3
C0160865	914.2
C0374987	041.05
C0153401	148.2
C0085315	130.0
C0375021	079.53
C0040558	130.9
C0008582	117.2
C1719350	323.41
C0261411	E854.2
C0480040	E854.1
C0261732	E923.0
C0157957	715.80
C0024508	524.00
C0490040	474.02
C0396023	474.01
C0481706	V41.6
C0417672	E904.1
C0600336	694.1
C0261845	E938.3
C0265547	755.4
C0260542	V19.6
C0154247	270.7
C0158650	749.04
C1561674	V46.14
C0375377	593.71
C0339877	464.10
C0029635	278.8
C1955719	200.71
C0266611	744.1
C0029774	270.8
C2712994	E005.4
C0265706	756.73
C1455975	V46.12
C0158609	745.8
C1135228	459.39
C0158674	750.6
C0266933	524.51
C0154634	315.5
C2712404	E004.9
C1955602	V49.85
C0155155	372.42
C0149525	602.0
C0158911	765.17
C0159750	813.90
C0156908	651.43
C0261409	E854.0
C2712378	969.09
C0261429	E858.3
C0033951	302.79
C0348287	127.9
C1456180	524.24
C0399526	524.23
C0003110	524.10
C0431491	744.49
C0264155	736.9
C0375480	677
C0156307	607.82
C0157484	669.90
C0157647	676.24
C0375478	672.02
C0161456	955.0
C0155949	525.0
C0859378	952.14
C1260673	282.69
C0742343	517.3
C1260398	282.64
C2349474	346.72
C0154639	320.2
C0025295	320.1
C3161333	488.11
C0160755	904.0
C0153037	054.41
C0260871	V71.6
C0375031	099.40
C0275842	092.9
C0154082	232.8
C0339320	364.23
C0154802	360.64
C0149985	091.9
C0261758	E929.5
C0261861	E939.9
C0152252	364.72
C0260504	V15.9
C0261801	E933.8
C1955565	E933.6
C0409890	712.35
C1761613	372.71
C2712431	E010.9
C0161331	948.11
C0161330	948.10
C1370867	986
C0262057	E982.1
C0272471	802.32
C0435338	802.38
C0684333	141.3
C0161808	996.92
C0159535	805.03
C2939174	753.16
C1955734	202.76
C0160887	916.2
C0154422	296.46
C0270384	295.95
C0160883	915.9
C0154059	230.1
C0154510	304.92
C0035921	771.0
C0154433	296.64
C1456286	292.11
C0878544	425
C2712567	V87.44
C0029807	614.8
C0157769	711.19
C1812616	946.0
C0161207	944.05
C0160794	906.9
C1812617	945.00
C0160295	854.03
C0030353	377.31
C0261131	E819.7
C0156841	648.14
C0155147	372.12
C0010963	E005.0
C0158733	755.01
C1955750	315.34
C0154586	309.23
C0261201	E826.0
C3161093	488.81
C0152204	378.01
C1456226	525.26
C2349707	796.77
C0949130	525.11
C0155454	383.32
C0261750	E926.5
C0005461	368.30
C1561862	327.22
C2910590	V76.52
C0160379	863.84
C1858564	752.46
C0869280	629.0
C0156388	623.4
C0156295	602.1
C0016737	991.3
C0160734	902.55
C2911654	V83.01
