	SPOKE	EHR
78606	DB00835	242287
78607	DB00835	242288
78608	DB00835	242289
78609	DB00835	229757
78610	DB00835	9300
78611	DB00835	88370
78612	DB00835	1191
78613	DB00835	1190
78614	DB00835	1193
78615	DB00835	1192
78616	DB00835	1194
78617	DB00835	14200
78618	DB00835	99887
78619	DB00835	34883
78620	DB00835	103176
78621	DB00835	31363
78622	DB00835	31364
78623	DB00835	31367
78624	DB00835	13462
78625	DB00835	252959
78626	DB00835	41256
78627	DB00835	2409
78628	DB00835	39459
78629	DB00835	236784
78630	DB00835	242980
78631	DB00835	89290
78632	DB00835	241516
78633	DB00835	241511
78634	DB00835	241510
78635	DB00835	24316
78636	DB00835	241519
78637	DB00835	237909
78638	DB00835	233064
78639	DB00835	234595
78640	DB00835	88777
78641	DB00835	88776
78642	DB00835	230742
78643	DB00835	237006
78644	DB00835	89426
78645	DB00835	260942
78646	DB00835	78427
78647	DB00835	76639
78648	DB00835	76638
78649	DB00835	82076
78650	DB00835	93254
78651	DB00835	97698
78652	DB00835	200022
78653	DB00835	27337
78654	DB00835	194799
78655	DB00835	43584
78656	DB00835	263919
78657	DB00835	103582
78658	DB00835	70338
78659	DB00835	236759
78660	DB00835	229974
78661	DB00835	24197
78662	DB00835	230925
78663	DB00835	238711
78664	DB00835	231670
78665	DB00835	241520
78666	DB00835	241521
78667	DB00835	241522
78668	DB00835	241523
78669	DB00835	241524
78670	DB00835	241525
78671	DB00835	241526
78672	DB00835	241527
78673	DB00835	241528
78674	DB00835	241529
78675	DB00835	1371
78676	DB00835	31115
78677	DB00835	236839
78678	DB00835	208966
78679	DB00835	12119
78680	DB00835	232912
78681	DB00835	41625
78682	DB00835	41629
78683	DB00835	35630
78684	DB00835	42743
78685	DB00835	103127
78686	DB00835	231546
78687	DB00835	229617
78688	DB00835	98476
78689	DB00835	228985
78690	DB00835	31886
78691	DB00835	253202
78692	DB00835	209103
78693	DB00835	232518
78694	DB00835	231335
78695	DB00835	31924
78696	DB00835	220225
78697	DB00836	174807
78698	DB00836	21903
78699	DB00836	21904
78700	DB00836	235567
78701	DB00836	228616
78702	DB00836	156803
78703	DB00836	156801
78704	DB00836	156807
78705	DB00836	156805
78706	DB00836	156809
78707	DB00836	540
78708	DB00836	541
78709	DB00836	231800
78710	DB00836	235083
78711	DB00836	174823
78712	DB00836	174825
78713	DB00836	174803
78714	DB00836	236396
78715	DB00836	237622
78716	DB00836	244898
78717	DB00836	113697
78718	DB00836	4561
78719	DB00836	4560
78720	DB00836	42273
78721	DB00836	235924
78722	DB00836	234523
78723	DB00836	236861
78724	DB00836	174813
78725	DB00836	174819
78726	DB00836	77864
78727	DB00836	156823
78728	DB00836	236565
78729	DB00836	174799
78730	DB00836	174797
78731	DB00836	235179
78732	DB00836	233541
78733	DB00836	42219
78734	DB00836	232625
78735	DB00836	4562
78736	DB00836	94161
78737	DB00836	230377
78738	DB00836	174815
78739	DB00836	174817
78740	DB00836	174811
78741	DB00836	262643
78742	DB00836	232819
78743	DB00836	174809
78744	DB00836	17147
78745	DB00836	231642
78746	DB00836	94332
78747	DB00836	231481
78748	DB00836	99839
78749	DB00836	234932
78750	DB00836	77757
78751	DB00836	228079
78752	DB00836	12423
78753	DB00836	229102
78754	DB00836	25013
78755	DB00836	28609
78756	DB00836	231953
78757	DB00836	244901
78758	DB00836	244900
78759	DB00836	156825
78760	DB00836	156827
78761	DB00836	156821
78762	DB00836	156799
78763	DB00836	3868
78764	DB00836	3867
78765	DB00836	3866
78766	DB00836	239536
78767	DB00836	230759
78768	DB00836	231088
78769	DB00836	238194
78770	DB00836	233411
78771	DB00836	252748
78772	DB00836	234927
78773	DB00836	31918
78774	DB00836	174821
78775	DB00836	233945
78776	DB00836	229001
78777	DB00836	234635
78778	DB00836	231263
78779	DB00836	244899
78780	DB00836	244897
78781	DB00836	244896
78782	DB00836	244895
78783	DB00836	21911
78784	DB00836	234351
78785	DB00836	78547
78786	DB00836	156811
78787	DB00836	156813
78788	DB00836	156815
78789	DB00836	156817
78790	DB00836	156819
78791	DB00836	174805
78792	DB00836	174801
78793	DB00836	238513
78794	DB00836	104471
78795	DB00836	19291
78796	DB00836	113594
78797	DB00836	19310
78798	DB01232	16004
78799	DB01232	16006
78800	DB01232	40586
78801	DB01232	21996
78802	DB01232	22022
78803	DB01232	40401
78804	DB06663	220895
78805	DB06663	220894
78806	DB06663	220896
78807	DB06663	207458
78808	DB06663	207459
78809	DB06663	220998
78810	DB06663	220999
78811	DB06663	220997
78812	DB06663	207351
78813	DB06663	207353
78814	DB06663	207352
78815	DB06663	207467
78816	DB00603	175169
78817	DB00603	175167
78818	DB00603	175165
78819	DB00603	175163
78820	DB00603	175161
78821	DB00603	184159
78822	DB00603	184157
78823	DB00603	14197
78824	DB00603	35957
78825	DB00603	237336
78826	DB00603	29027
78827	DB00603	230136
78828	DB00603	22460
78829	DB00603	240880
78830	DB00603	2248
78831	DB00603	37459
78832	DB00603	37453
78833	DB00603	35965
78834	DB00603	234272
78835	DB00603	6696
78836	DB00603	6695
78837	DB00603	6694
78838	DB00603	175185
78839	DB00603	175181
78840	DB00603	175183
78841	DB00603	184171
78842	DB00603	184173
78843	DB00603	184175
78844	DB00603	184177
78845	DB00603	184179
78846	DB00603	236477
78847	DB00603	184181
78848	DB00603	184183
78849	DB00603	184185
78850	DB00603	14196
78851	DB00603	239173
78852	DB00603	175157
78853	DB00603	175159
78854	DB00603	229442
78855	DB00603	106065
78856	DB00603	41141
78857	DB00603	184163
78858	DB00603	184161
78859	DB00603	184167
78860	DB00603	184165
78861	DB00603	184169
78862	DB00603	253091
78863	DB00603	14466
78864	DB00603	14467
78865	DB00603	253555
78866	DB00603	240813
78867	DB00603	240811
78868	DB00603	4856
78869	DB00603	4855
78870	DB00603	4854
78871	DB00603	29002
78872	DB00603	19736
78873	DB00603	240879
78874	DB00603	16032
78875	DB00603	175179
78876	DB00603	175175
78877	DB00603	175177
78878	DB00603	175171
78879	DB00603	175173
78880	DB00603	106341
78881	DB00603	234354
78882	DB00603	77007
78883	DB00603	106213
78884	DB00603	229271
78885	DB00603	41183
78886	DB00603	2247
78887	DB00603	240881
78888	DB00603	106273
78889	DB00603	239253
78890	DB06589	100154
78891	DB06589	100271
78892	DB00498	207959
78893	DB00602	20707
78894	DB00602	220268
78895	DB00602	220265
78896	DB00602	186595
78897	DB00602	186594
78898	DB00602	186591
78899	DB00602	186590
78900	DB00602	186593
78901	DB00602	186592
78902	DB00602	20711
78903	DB00602	186588
78904	DB00602	186589
78905	DB00602	186587
78906	DB00602	186584
78907	DB00602	186585
78908	DB00602	186582
78909	DB00602	186583
78910	DB00602	186581
78911	DB00602	25820
78912	DB00602	204414
78913	DB00602	26800
78914	DB00602	204577
78915	DB00602	25871
78916	DB00602	186586
78917	DB00209	39306
78918	DB00209	89385
78919	DB00209	89386
78920	DB00209	38977
78921	DB01428	107287
78922	DB01428	11472
78923	DB01428	6471
78924	DB01428	105923
78925	DB01428	12753
78926	DB01428	108219
78927	DB01428	607
78928	DB01428	27301
78929	DB01428	212131
78930	DB01428	212130
78931	DB01428	228506
78932	DB01428	109059
78933	DB01428	110545
78934	DB01428	110541
78935	DB01428	251662
78936	DB01428	251663
78937	DB01428	251660
78938	DB01428	251661
78939	DB01428	251666
78940	DB01428	251667
78941	DB01428	251664
78942	DB01428	251665
78943	DB01428	251668
78944	DB01428	106482
78945	DB01428	32324
78946	DB01428	24045
78947	DB01428	12721
78948	DB01428	112742
78949	DB01428	251656
78950	DB01428	102932
78951	DB01428	12850
78952	DB01428	229710
78953	DB01428	261504
78954	DB01428	110820
78955	DB01428	107388
78956	DB01428	256386
78957	DB01428	18905
78958	DB01428	18907
78959	DB01428	17248
78960	DB01428	11469
78961	DB01428	11468
78962	DB01428	37407
78963	DB01428	16869
78964	DB01428	34011
78965	DB01428	23813
78966	DB01428	2083
78967	DB01428	212124
78968	DB01428	212125
78969	DB01428	212126
78970	DB01428	32384
78971	DB01428	32383
78972	DB01428	111375
78973	DB01428	106882
78974	DB01428	234729
78975	DB01428	104715
78976	DB01428	104714
78977	DB01428	104716
78978	DB01428	41376
78979	DB01428	41379
78980	DB01428	230154
78981	DB01428	235433
78982	DB01428	237137
78983	DB01428	8471
78984	DB01428	7586
78985	DB01428	256998
78986	DB01428	5624
78987	DB01428	238733
78988	DB01428	237149
78989	DB01428	227817
78990	DB01428	15080
78991	DB01428	33838
78992	DB01428	33839
78993	DB01428	24043
78994	DB01428	11756
78995	DB01428	11754
78996	DB01428	11753
78997	DB01428	251680
78998	DB01428	12897
78999	DB01428	33587
79000	DB01428	34028
79001	DB01428	233709
79002	DB01428	16643
79003	DB01428	106479
79004	DB01428	37727
79005	DB01428	212115
79006	DB01428	7386
79007	DB01428	7387
79008	DB01428	251669
79009	DB01428	103040
79010	DB01428	107991
79011	DB01428	227959
79012	DB01428	106747
79013	DB01428	261523
79014	DB01428	228208
79015	DB01428	251659
79016	DB01428	251658
79017	DB01428	251650
79018	DB01428	251657
79019	DB01428	251655
79020	DB01428	251677
79021	DB01428	31467
79022	DB01428	22493
79023	DB01428	1102
79024	DB01428	1103
79025	DB01428	251683
79026	DB01428	40457
79027	DB01428	32683
79028	DB01428	238007
79029	DB01428	235662
79030	DB01428	236296
79031	DB01428	21417
79032	DB01428	21418
79033	DB01428	251645
79034	DB01428	251647
79035	DB01428	251640
79036	DB01428	1903
79037	DB01428	235843
79038	DB01428	28901
79039	DB01428	199665
79040	DB01428	106621
79041	DB01428	23842
79042	DB01428	23843
79043	DB01428	255314
79044	DB01428	35453
79045	DB01428	261229
79046	DB01428	15078
79047	DB01428	261466
79048	DB01428	105919
79049	DB01428	106445
79050	DB01428	260082
79051	DB01428	230502
79052	DB01428	22831
79053	DB01428	251671
79054	DB01428	251670
79055	DB01428	251673
79056	DB01428	251672
79057	DB01428	251675
79058	DB01428	251674
79059	DB01428	251676
79060	DB01428	9678
79061	DB01428	103995
79062	DB01428	252897
79063	DB01428	231566
79064	DB01428	251682
79065	DB01428	32682
79066	DB01428	104949
79067	DB01428	12847
79068	DB01428	33574
79069	DB01428	234861
79070	DB01428	196234
79071	DB01428	239637
79072	DB01428	233232
79073	DB01428	261658
79074	DB01428	261659
79075	DB01428	17848
79076	DB01428	261230
79077	DB01428	18910
79078	DB01399	246363
79079	DB01399	246362
79080	DB01399	246361
79081	DB01399	246360
79082	DB01399	246366
79083	DB01399	246365
79084	DB01399	246364
79085	DB01399	7034
79086	DB01399	7035
79087	DB01399	230915
79088	DB01399	235465
79089	DB01399	2533
79090	DB01399	386
79091	DB01399	387
79092	DB01399	103032
79093	DB01399	234269
79094	DB01399	37801
79095	DB01399	231351
79096	DB01399	246359
79097	DB01399	2532
79098	DB01399	7022
79099	DB01399	7021
79100	DB01399	5150
79101	DB01396	255306
79102	DB01396	254414
79103	DB01396	22359
79104	DB01396	108269
79105	DB01396	240987
79106	DB01396	240986
79107	DB01396	255259
79108	DB01396	103654
79109	DB01396	106893
79110	DB01396	108270
79111	DB01396	255247
79112	DB01396	255248
79113	DB01396	255249
79114	DB01396	230933
79115	DB01396	108268
79116	DB00607	158711
79117	DB00607	158713
79118	DB00607	158715
79119	DB00607	158717
79120	DB00607	5333
79121	DB00607	5335
79122	DB00607	5334
79123	DB00607	5336
79124	DB00607	33510
79125	DB00607	228844
79126	DB00607	158687
79127	DB00607	158685
79128	DB00607	158683
79129	DB00607	158681
79130	DB00607	158689
79131	DB00607	235165
79132	DB00607	239817
79133	DB00607	239816
79134	DB00607	239819
79135	DB00607	239818
79136	DB00607	158665
79137	DB00607	158663
79138	DB00607	103843
79139	DB00607	40801567
79140	DB00607	158679
79141	DB00607	158673
79142	DB00607	158671
79143	DB00607	158677
79144	DB00607	158675
79145	DB00607	260240
79146	DB00607	229840
79147	DB00607	232077
79148	DB00607	233483
79149	DB00607	228767
79150	DB00607	256502
79151	DB00607	158669
79152	DB00607	239023
79153	DB00607	10682
79154	DB00607	10681
79155	DB00607	107308
79156	DB00607	104244
79157	DB00607	28471
79158	DB00607	27284
79159	DB00607	27285
79160	DB00607	253812
79161	DB00607	14894
79162	DB00607	14893
79163	DB00607	254841
79164	DB00607	254121
79165	DB00607	158659
79166	DB00607	239820
79167	DB00607	239821
79168	DB00607	254838
79169	DB00607	254835
79170	DB00607	238688
79171	DB00607	228833
79172	DB00607	5371
79173	DB00607	158667
79174	DB00607	158661
79175	DB00607	103578
79176	DB00607	158707
79177	DB00607	158705
79178	DB00607	158701
79179	DB00607	158709
79180	DB00607	107312
79181	DB00607	158703
79182	DB00607	234969
79183	DB00607	158695
79184	DB00607	158697
79185	DB00607	158691
79186	DB00607	158693
79187	DB00607	158699
79188	DB00607	236832
79189	DB01394	89818
79190	DB01394	99620
79191	DB01394	17084
79192	DB01394	239076
79193	DB01394	228953
79194	DB01394	247180
79195	DB01394	247181
79196	DB01394	260715
79197	DB01394	107186
79198	DB01394	1819
79199	DB01394	1821
79200	DB01394	1820
79201	DB01394	219536
79202	DB01394	219533
79203	DB01394	107128
79204	DB01394	247177
79205	DB01394	247179
79206	DB01394	247178
79207	DB01394	9675
79208	DB01394	233408
79209	DB01427	238889
79210	DB01427	109557
79211	DB01427	24312
79212	DB01427	230747
79213	DB01420	28777
79214	DB01420	34678
79215	DB01420	34676
79216	DB01420	28737
79217	DB01420	7786
79218	DB01420	7787
79219	DB01420	240620
79220	DB01420	240621
79221	DB01421	10854
79222	DB01421	198778
79223	DB01421	3668
79224	DB01390	278
79225	DB01390	279
79226	DB01390	161301
79227	DB01390	161309
79228	DB01390	21724
79229	DB01390	108215
79230	DB01390	3241
79231	DB01390	252903
79232	DB01390	236590
79233	DB01390	245049
79234	DB01390	245048
79235	DB01390	41655
79236	DB01390	212074
79237	DB01390	180533
79238	DB01390	180549
79239	DB01390	221958
79240	DB01390	236201
79241	DB01390	244724
79242	DB01390	244721
79243	DB01390	244720
79244	DB01390	244723
79245	DB01390	244722
79246	DB01390	24130
79247	DB01390	261050
79248	DB01390	161307
79249	DB01390	161305
79250	DB01390	161303
79251	DB01390	233125
79252	DB01390	244962
79253	DB01390	244961
79254	DB01390	11400
79255	DB01390	8978
79256	DB01390	3406
79257	DB01390	88343
79258	DB01390	88346
79259	DB01390	88348
79260	DB01390	88349
79261	DB01390	218822
79262	DB01390	218824
79263	DB01390	236172
79264	DB01390	102442
79265	DB01390	13455
79266	DB01390	38965
79267	DB01390	38964
79268	DB01390	38963
79269	DB01390	232575
79270	DB01390	233058
79271	DB01390	22202
79272	DB01390	229175
79273	DB01390	204075
79274	DB01390	212023
79275	DB01390	4195
79276	DB01390	219646
79277	DB01390	230544
79278	DB01390	161299
79279	DB01390	260098
79280	DB01390	107386
79281	DB01390	205418
79282	DB01390	258582
79283	DB01390	76346
79284	DB01390	76345
79285	DB01390	262618
79286	DB01390	237270
79287	DB01390	198759
79288	DB01390	206439
79289	DB01390	206438
79290	DB01390	180527
79291	DB01390	180529
79292	DB01390	212217
79293	DB01390	233963
79294	DB01390	24744
79295	DB01390	204470
79296	DB01390	28339
79297	DB01390	161319
79298	DB01390	161311
79299	DB01390	161313
79300	DB01390	161315
79301	DB01390	161317
79302	DB01390	19254
79303	DB01390	19255
79304	DB01390	15371
79305	DB01390	261440
79306	DB01390	2750
79307	DB01390	2751
79308	DB01390	70578
79309	DB01390	70579
79310	DB01390	70570
79311	DB01390	70571
79312	DB01390	152599
79313	DB01390	112348
79314	DB01390	234795
79315	DB01390	11398
79316	DB01390	221788
79317	DB01390	249270
79318	DB01390	249271
79319	DB01390	108222
79320	DB01390	245050
79321	DB01390	221356
79322	DB01390	232187
79323	DB01390	263282
79324	DB01390	255697
79325	DB01390	255696
79326	DB01390	203006
79327	DB01390	93171
79328	DB01390	231005
79329	DB01390	102823
79330	DB01390	400328
79331	DB01390	161349
79332	DB01390	161345
79333	DB01390	245080
79334	DB01390	262907
79335	DB01390	88350
79336	DB01390	88355
79337	DB01390	104482
79338	DB01390	220148
79339	DB01390	227495
79340	DB01390	13513
79341	DB01390	236414
79342	DB01390	27686
79343	DB01390	18232
79344	DB01390	254780
79345	DB01390	107984
79346	DB01390	245696
79347	DB01390	97302
79348	DB01390	88380
79349	DB01390	221787
79350	DB01390	245068
79351	DB01390	231350
79352	DB01390	103033
79353	DB01390	208073
79354	DB01390	208072
79355	DB01390	110158
79356	DB01390	228433
79357	DB01390	205420
79358	DB01390	226274
79359	DB01390	9336
79360	DB01390	221412
79361	DB01390	261673
79362	DB01390	228800
79363	DB01390	1842
79364	DB01390	260709
79365	DB01390	260708
79366	DB01390	221922
79367	DB01390	200986
79368	DB01390	35230
79369	DB01390	104481
79370	DB01390	161329
79371	DB01390	161325
79372	DB01390	161327
79373	DB01390	161321
79374	DB01390	161323
79375	DB01390	40593
79376	DB01390	231492
79377	DB01390	180545
79378	DB01390	180547
79379	DB01390	202378
79380	DB01390	109293
79381	DB01390	261704
79382	DB01390	25159
79383	DB01390	10839
79384	DB01390	10838
79385	DB01390	245067
79386	DB01390	245066
79387	DB01390	245069
79388	DB01390	263854
79389	DB01390	102638
79390	DB01390	17872
79391	DB01390	102702
79392	DB01390	152619
79393	DB01390	152617
79394	DB01390	152615
79395	DB01390	152613
79396	DB01390	152611
79397	DB01390	237981
79398	DB01390	39394
79399	DB01390	39606
79400	DB01390	39605
79401	DB01390	39528
79402	DB01390	204576
79403	DB01390	204578
79404	DB01390	161357
79405	DB01390	161351
79406	DB01390	161353
79407	DB01390	97978
79408	DB01390	145085
79409	DB01390	145083
79410	DB01390	145080
79411	DB01390	328
79412	DB01390	145122
79413	DB01390	232658
79414	DB01390	205354
79415	DB01390	205484
79416	DB01390	205488
79417	DB01390	161387
79418	DB01390	161385
79419	DB01390	161383
79420	DB01390	161381
79421	DB01390	40578
79422	DB01390	102752
79423	DB01390	238727
79424	DB01390	13154
79425	DB01390	13153
79426	DB01390	3365
79427	DB01390	3363
79428	DB01390	236772
79429	DB01390	112120
79430	DB01390	112123
79431	DB01390	111377
79432	DB01390	88344
79433	DB01390	88345
79434	DB01390	244607
79435	DB01390	39388
79436	DB01390	223276
79437	DB01390	37788
79438	DB01390	37789
79439	DB01390	102894
79440	DB01390	255338
79441	DB01390	161339
79442	DB01390	161337
79443	DB01390	161335
79444	DB01390	161333
79445	DB01390	161331
79446	DB01390	77370
79447	DB01390	144498
79448	DB01390	239417
79449	DB01390	205348
79450	DB01390	93202
79451	DB01390	93201
79452	DB01390	245079
79453	DB01390	233214
79454	DB01390	161379
79455	DB01390	152601
79456	DB01390	152603
79457	DB01390	152605
79458	DB01390	152607
79459	DB01390	152609
79460	DB01390	161343
79461	DB01390	161341
79462	DB01390	161347
79463	DB01390	4788
79464	DB01390	236886
79465	DB01390	161361
79466	DB01390	161363
79467	DB01390	161365
79468	DB01390	161367
79469	DB01390	161369
79470	DB01390	145073
79471	DB01390	218812
79472	DB01390	218813
79473	DB01390	218811
79474	DB01390	218814
79475	DB01390	99724
79476	DB01390	40800126
79477	DB01390	40800124
79478	DB01390	109564
79479	DB01390	232665
79480	DB01390	228365
79481	DB01390	110163
79482	DB01390	260204
79483	DB01390	22196
79484	DB01390	18215
79485	DB01390	113346
79486	DB01390	113343
79487	DB01390	226281
79488	DB01390	5767
79489	DB01390	22548
79490	DB01390	77384
79491	DB01390	260097
79492	DB01390	108307
79493	DB01390	6136
79494	DB01390	88365
79495	DB01390	526
79496	DB01390	7314
79497	DB01390	7311
79498	DB01390	7310
79499	DB01390	7312
79500	DB01390	110343
79501	DB01390	110062
79502	DB01390	231203
79503	DB01390	202939
79504	DB01390	161355
79505	DB01390	97977
79506	DB01390	27651
79507	DB01390	161359
79508	DB01390	28354
79509	DB01390	192428
79510	DB01390	245072
79511	DB01390	245073
79512	DB01390	245070
79513	DB01390	245076
79514	DB01390	245077
79515	DB01390	245075
79516	DB01390	180531
79517	DB01390	263920
79518	DB01390	252220
79519	DB01390	180543
79520	DB01390	239057
79521	DB01390	5709
79522	DB01390	212232
79523	DB01390	103842
79524	DB01390	30633
79525	DB01390	30632
79526	DB01390	30634
79527	DB01390	97928
79528	DB01390	239156
79529	DB01390	161373
79530	DB01390	161371
79531	DB01390	161377
79532	DB01390	161375
79533	DB01390	37891
79534	DB01390	77614
79535	DB01390	77130
79536	DB01390	259461
79537	DB01390	259464
79538	DB01390	107838
79539	DB01390	180541
79540	DB01390	111108
79541	DB01390	102230
79542	DB01390	34658
79543	DB01390	112574
79544	DB01390	92042
79545	DB01390	132
79546	DB01390	234872
79547	DB01390	180553
79548	DB01390	180551
79549	DB01390	180555
79550	DB01390	11815
79551	DB01390	9738
79552	DB01390	208006
79553	DB01390	208007
79554	DB01390	237177
79555	DB01390	228305
79556	DB01390	260890
79557	DB01390	7306
79558	DB01390	7307
79559	DB01390	7308
79560	DB01390	7309
79561	DB01390	29654
79562	DB01390	29657
79563	DB01390	197928
79564	DB01390	229144
79565	DB01390	99723
79566	DB01390	99720
79567	DB01390	232825
79568	DB01390	205486
79569	DB01390	108347
79570	DB01390	26778
79571	DB01390	232386
79572	DB01390	202488
79573	DB01390	104479
79574	DB01390	237471
79575	DB01390	246338
79576	DB01390	246339
79577	DB01390	246336
79578	DB01390	246337
79579	DB01390	1490
79580	DB01390	245071
79581	DB01390	245074
79582	DB01390	195043
79583	DB01390	195047
79584	DB01390	180535
79585	DB01390	180537
79586	DB01390	180539
79587	DB01390	152627
79588	DB01390	152625
79589	DB01390	152623
79590	DB01390	152621
79591	DB01390	229326
79592	DB04896	97591
79593	DB04896	97090
79594	DB04896	97089
79595	DB04896	97088
79596	DB04896	97087
79597	DB04896	97585
79598	DB04896	97586
79599	DB04896	97587
79600	DB04896	97588
79601	DB04896	97589
79602	DB00865	212628
79603	DB00865	2421
79604	DB00865	212627
79605	DB00865	9258
79606	DB06402	99997
79607	DB06402	99996
79608	DB06402	100139
79609	DB06402	100138
79610	DB00651	15369
79611	DB00651	16429
79612	DB00651	16424
79613	DB00651	2466
79614	DB00651	2467
79615	DB00651	2468
79616	DB00651	2469
79617	DB00651	2431
79618	DB00651	4620
79619	DB00651	4621
79620	DB00651	4622
79621	DB00651	4623
79622	DB00651	4624
79623	DB00651	4625
79624	DB00651	33190
79625	DB00651	31933
79626	DB00651	33270
79627	DB00651	30128
79628	DB00651	33135
79629	DB00651	33133
79630	DB00651	104265
79631	DB00651	244369
79632	DB00651	244368
79633	DB00651	244365
79634	DB00651	244364
79635	DB00651	244367
79636	DB00651	244366
79637	DB00651	16414
79638	DB00651	244291
79639	DB00651	244290
79640	DB00651	244293
79641	DB00651	244292
79642	DB00651	244295
79643	DB00651	244294
79644	DB00651	14187
79645	DB00651	27388
79646	DB00651	9911
79647	DB00651	9910
79648	DB00651	9913
79649	DB00651	9912
79650	DB00651	35185
79651	DB00651	106839
79652	DB00651	244378
79653	DB00651	244379
79654	DB00651	244376
79655	DB00651	244377
79656	DB00651	244374
79657	DB00651	244375
79658	DB00651	244372
79659	DB00651	244373
79660	DB00651	244370
79661	DB00651	244371
79662	DB00651	244287
79663	DB00651	260670
79664	DB00651	231334
79665	DB00651	97280
79666	DB00651	231746
79667	DB00651	237747
79668	DB00651	106775
79669	DB00651	34299
79670	DB00651	256017
79671	DB00651	21385
79672	DB00651	239538
79673	DB00651	2709
79674	DB00651	2708
79675	DB00651	2701
79676	DB00651	2700
79677	DB00651	2702
79678	DB00651	9907
79679	DB00651	9908
79680	DB00651	9909
79681	DB00651	35193
79682	DB00651	244383
79683	DB00651	244382
79684	DB00651	244381
79685	DB00651	244380
79686	DB00651	244387
79687	DB00651	244385
79688	DB00651	244384
79689	DB00651	244386
79690	DB00651	13492
79691	DB00651	2473
79692	DB00651	2472
79693	DB00651	2471
79694	DB00651	2470
79695	DB00651	235827
79696	DB00651	231721
79697	DB00651	17689
79698	DB00651	244288
79699	DB00651	244289
79700	DB00651	31369
79701	DB00651	198234
79702	DB00651	89747
79703	DB00651	2699
79704	DB00651	2710
79705	DB00651	232828
79706	DB00651	29680
79707	DB03166	235991
79708	DB03166	250386
79709	DB03166	250387
79710	DB03166	250384
79711	DB03166	250385
79712	DB03166	250382
79713	DB03166	250383
79714	DB03166	250380
79715	DB03166	250381
79716	DB03166	250388
79717	DB03166	250389
79718	DB03166	14304
79719	DB03166	29984
79720	DB03166	93868
79721	DB03166	237452
79722	DB03166	111302
79723	DB03166	229903
79724	DB03166	229799
79725	DB03166	97330
79726	DB03166	27028
79727	DB03166	216812
79728	DB03166	109141
79729	DB03166	235392
79730	DB03166	250371
79731	DB03166	250370
79732	DB03166	250377
79733	DB03166	250376
79734	DB03166	250375
79735	DB03166	17294
79736	DB03166	24385
79737	DB03166	21566
79738	DB03166	17801
79739	DB03166	257381
79740	DB03166	88064
79741	DB03166	88068
79742	DB03166	8756
79743	DB03166	108252
79744	DB03166	3285
79745	DB03166	3284
79746	DB03166	112758
79747	DB03166	8737
79748	DB03166	245710
79749	DB03166	250880
79750	DB03166	8744
79751	DB03166	28305
79752	DB03166	103480
79753	DB03166	235201
79754	DB03166	14151
79755	DB03166	231301
79756	DB03166	250379
79757	DB03166	250372
79758	DB03166	250374
79759	DB03166	261674
79760	DB03166	261675
79761	DB03166	27955
79762	DB03166	233540
79763	DB03166	256498
79764	DB03166	234264
79765	DB03166	234547
79766	DB03166	250879
79767	DB03166	250378
79768	DB03166	250373
79769	DB03166	257462
79770	DB03166	257463
79771	DB03166	257460
79772	DB03166	257461
79773	DB03166	236195
79774	DB03166	27164
79775	DB03166	27169
79776	DB03166	14702
79777	DB03166	228716
79778	DB03166	112853
79779	DB03166	237400
79780	DB03166	245708
79781	DB03166	245709
79782	DB03166	93333
79783	DB03166	116
79784	DB03166	111
79785	DB03166	110
79786	DB03166	199058
79787	DB03166	81566
79788	DB03166	28614
79789	DB03166	109951
79790	DB03166	235405
79791	DB03166	2587
79792	DB03166	103388
79793	DB03166	252160
79794	DB03166	27079
79795	DB03166	236858
79796	DB03166	2604
79797	DB03166	15564
79798	DB03166	238461
79799	DB03166	234627
79800	DB03166	255176
79801	DB03166	126
79802	DB03166	251459
79803	DB03166	251458
79804	DB03166	16209
79805	DB03166	102299
79806	DB03166	229796
79807	DB03166	233076
79808	DB03166	1132
79809	DB03166	228655
79810	DB03166	239404
79811	DB03166	250391
79812	DB03166	250393
79813	DB03166	250392
79814	DB03166	28887
79815	DB03166	25951
79816	DB03166	78701
79817	DB03166	235823
79818	DB03166	15091
79819	DB03166	261254
79820	DB03166	250878
79821	DB03166	250877
79822	DB03166	8963
79823	DB03166	8965
79824	DB03166	250390
79825	DB03166	254851
79826	DB03166	236353
79827	DB03166	107385
79828	DB03166	237320
79829	DB03166	97981
79830	DB00822	41104
79831	DB00822	2540
79832	DB00822	26049
79833	DB00822	524
79834	DB00822	41108
79835	DB00222	16356
79836	DB00222	16357
79837	DB00222	16355
79838	DB00222	77416
79839	DB00222	77417
79840	DB00222	82028
79841	DB00222	82025
79842	DB00222	82024
79843	DB00222	82027
79844	DB00222	16436
79845	DB00222	16435
79846	DB00222	16434
79847	DB00222	184784
79848	DB00222	184785
79849	DB00222	184782
79850	DB00222	184783
79851	DB00222	184780
79852	DB00222	184781
79853	DB00222	70312
79854	DB00222	70310
79855	DB00222	184779
79856	DB00222	184778
79857	DB00222	184773
79858	DB00222	184772
79859	DB00222	184771
79860	DB00222	184777
79861	DB00222	184776
79862	DB00222	184775
79863	DB00222	184774
79864	DB00222	70269
79865	DB00222	70271
79866	DB00222	70270
79867	DB00222	77055
79868	DB00222	77056
79869	DB00222	70311
79870	DB00468	240118
79871	DB00468	240119
79872	DB00468	240116
79873	DB00468	240117
79874	DB00468	240114
79875	DB00468	240115
79876	DB00468	240112
79877	DB00468	240113
