CUI	CODE
C2865543	S88.111D
C2894550	M21.852
C0085740	J95.4
C2887496	J95.4
C3161132	J95.4
C2893682	M12.229
C0036412	H15.9
C2882176	I25.708
C2882032	H95.192
C2840355	S41.152A
C0476391	R90.81
C2845512	S52.302B
C2845511	S52.302A
C2832050	S06.2X9D
C2844934	S52.231K
C2846867	S52.602M
C2846384	S52.502P
C0263390	L98.5
C2888792	L98.5
C0406655	L98.5
C2891263	T85.9XXD
C0476535	R87.1
C0155326	H50.07
C2910209	Q53.21
C2227369	Q53.02
C2848845	S59.291A
C2905173	W86.8XXA
C2907998	O31.11X0
C0020039	R45.5
C3263816	C44.81
C2881605	H61.302
C2840383	S42.009K
C2903157	N99.112
C0864760	A52.8
C1260915	A52.8
C2863919	S82.872A
C2863920	S82.872B
C2863921	S82.872C
C2712831	Y93.29
C2712400	Y93.29
C2863942	S82.873G
C2863925	S82.872G
C2863948	S82.873P
C2894003	M19.179
C2890879	T84.625A
C2902111	M87.362
C2863929	S82.872M
C2863931	S82.872P
C0266518	Q07.8
C0344495	Q07.8
C0266521	Q07.8
C0477976	Q07.8
C2848893	S59.901D
C2875898	H05.829
C2887626	K11.22
C1392670	P78.81
C2847133	S53.002A
C2871755	T23.001A
C2871756	T23.001D
C2890891	T84.69XA
C2907621	Y79.3
C2909781	P00.2
C2909782	P00.2
C2909862	P03.5
C2909863	P03.5
C2909817	P01.8
C0600104	R46.81
C2910545	Z03.818
C2837090	S31.41XS
C2831307	S01.512S
C2889593	M08.462
C2889592	M08.461
C2907766	Y92.211
C2907767	Y92.211
C1456229	K13.29
C0155961	K13.29
C1456230	K13.29
C1456231	K13.29
C0399457	K13.29
C0496946	D44.5
C0154043	D35.4
C0029857	E29.8
C2881307	H49.883
C2840016	S40.012A
C2898856	V89.0XXA
C2903478	O09.611
C0348176	A92.8
C2852185	S62.611D
C2831840	S05.21XA
C2831058	S01.121A
C2861247	S82.112D
C2861349	S82.122D
C2888034	L01.09
C0013568	L01.09
C0037383	R06.7
C2864205	S83.104A
C2867015	S92.011A
C2911164	Z77.122
C2881988	H93.231
C2859904	S76.912A
C2891259	T85.89XD
C2877185	T38.7X5A
C0034192	K75.1
C2832014	S06.2X0S
C2831498	S02.413A
C0263151	L03.315
C0265626	Q72.10
C2850133	S61.319A
C2830887	S00.521A
C2836436	S27.819S
C2855792	S67.21XD
C2884396	T54.3X1S
C2876098	T28.6XXD
C2876099	T28.6XXS
C2876097	T28.6XXA
C2876065	T28.1XXA
C2884395	T54.3X1D
C0004903	Q87.3
C0175695	Q87.3
C0495640	Q87.3
C0265210	Q87.3
C2884412	T54.91XS
C2836432	S27.818S
C1290739	K08.50
C1719507	K08.50
C2859331	S74.12XA
C2880724	H30.149
C2215255	H30.142
C2881059	H43.22
C2894471	M21.162
C0494739	K31.3
C2902722	M95.10
C0838765	M53.2X6
C2876541	T36.0X1A
C2881615	H61.323
C0349554	N89.0
C2880238	H16.132
C2875322	G73.7
C2836184	S26.01XA
C0024140	L93.1
C0155707	I45.3
C2863644	S82.844A
C2837882	S32.399A
C0478178	R89.1
C2875451	H01.113
C0343167	M25.439
C0838265	M40.13
C2976813	S89.80XA
C2891129	T85.610A
C2873933	E08.620
C2873934	E08.620
C2852332	S62.629D
C2848908	S59.912A
C2889662	M10.032
C1955618	Z15.81
C2909754	O9A.313
C2854186	S63.522A
C2878812	T44.3X1A
C2831138	S01.302A
C0263591	M32.0
C2887829	K51.519
C2349330	C7A.096
C2977238	V86.09XA
C0840047	M87.38
C0348192	B05.9
C0025007	B05.9
C2890354	T83.490A
C2883758	T50.901S
C2877711	T40.601S
C2866562	S91.101A
C0205858	A52.17
C2866065	S90.01XA
C0162473	L74.52
C1456136	L74.52
C0839938	M86.19
C2887896	K57.93
C2887871	K57.13
C2905148	W74.XXXA
C2020522	H50.111
C3264304	H40.41X3
C2880444	H20.013
C2880659	H26.31
C2875798	H04.562
C2876047	H11.822
C0266328	Q62.63
C0266334	Q62.63
C2865115	S86.111A
C2875376	G90.523
C2907582	Y71.8
C2864426	S83.242S
C2977696	S02.402S
C2888430	L89.311
C2888431	L89.311
C2888429	L89.311
C2874377	F10.14
C0264455	J68.0
C0494670	J68.0
C2894980	M25.252
C2894979	M25.251
C2880507	H21.301
C2880605	H26.011
C2846509	S52.521A
C3264345	H40.61X4
C2880372	H18.233
C2830647	S00.10XD
C2880227	H16.103
C2908577	O36.5910
C2896887	V47.02XA
C0153261	B39.4
C0348767	L01.1
C2836605	S30.817A
C2868602	S93.02XA
C0231666	M21.339
C1263904	D48.2
C2842031	C47.12
C2887308	I87.329
C0409752	M12.59
C0158779	Q76.5
C2874856	F19.99
C2902106	M87.351
C0837949	M13.10
C2844078	S52.022D
C2844080	S52.022F
C2844090	S52.022S
C2874668	F15.93
C0477504	L63.8
C2843818	S50.912A
C2903914	W17.2XXA
C2866991	S92.001B
C2867007	S92.009B
C2867003	S92.002P
C2856162	S70.212D
C2856163	S70.212S
C2837901	S32.402K
C2856165	S70.219A
C2866995	S92.001P
C2242769	L20.0
C2836781	S30.94XA
C2904906	W57.XXXD
C2866337	S90.562D
C0023264	G31.82
C0158971	P59.0
C0473819	P10.1
C0270163	P28.0
C0456796	P28.0
C0155010	H53.31
C2874893	F31.63
C2880413	H18.712
C2875928	H10.401
C2850044	S61.258A
C2881534	H60.332
C0265657	Q66.3
C0158725	Q66.3
C2881868	H74.8X3
C2908591	O36.5929
C2908850	O41.03X2
C2840860	S42.202G
C2891594	V01.00XA
C2881997	H93.293
C2895408	M51.47
C2976778	S77.10XA
C2911077	Z69.11
C0349344	F94.8
C2898248	V80.010A
C2890998	T85.192D
C2877439	T39.312A
C2874534	F13.230
C2908841	O41.02X1
C2908404	O36.0920
C2866131	S90.32XD
C2833643	S12.691A
C2909576	O98.412
C0838772	M53.83
C2894796	M24.319
C2977860	S32.509S
C2977853	S32.502S
C2838386	S32.512A
C2977790	S14.8XXD
C2837758	S32.14XA
C2838358	S32.492A
C2881384	H53.132
C0451931	L24.4
C2869571	D37.030
C2883101	I82.429
C2869707	S97.101A
C2894592	M22.91
C2841930	S42.492A
C2908412	O36.0930
C0477327	D83.8
C2910123	Q18.8
C2910122	Q18.8
C1394371	Q18.8
C0477992	Q18.8
C2877435	T39.311A
C2887530	K02.7
C2833232	S12.110S
C2833229	S12.110D
C0035440	I01.9
C2882055	I01.9
C0393568	G21.4
C3264578	R40.244
C2835449	S22.081A
C1384594	N28.83
C0267674	K40.40
C2887699	K40.40
C0156099	K40.40
C2866501	S91.012A
C0276139	B33.23
C2844001	S52.002A
C3264275	H40.2294
C2847129	S53.001A
C2886682	T78.05XD
C0395905	H70.819
C2887350	I97.62
C2833145	S12.001A
C2834032	S14.151A
C2834036	S14.152A
C2834040	S14.153A
C2834044	S14.154A
C2901811	M86.159
C2712409	Y93.56
C2835849	S24.153A
C2895270	M47.815
C1390591	O21.8
C0156703	O21.8
C2894824	M24.40
C2900823	M84.375S
C2890378	T83.83XA
C2900133	V98.0XXA
C2910703	Z31.0
C2844004	S52.002D
C2887468	J47.0
C2887467	J47.0
C2887794	K51.018
C0686393	D33.0
C0686384	D33.0
C0686387	D33.0
C0686378	D33.0
C0686381	D33.0
C0686390	D33.0
C0349059	D33.0
C0043194	D82.0
C2881661	H65.193
C0152264	D75.0
C0221276	D75.0
C2860919	S82.031A
C2874672	F15.951
C0275589	A05.4
C0495034	N05.7
C2902902	N05.7
C2840884	S42.212D
C2900483	B00.81
C1409719	B00.7
C0494082	B00.7
C2839544	S37.012A
C0157461	O90.4
C2909475	O90.4
C2839629	S37.092A
C2877958	T41.295A
C2903730	O26.63
C2909691	O99.53
C2902872	N02.7
C0475545	N02.7
C0221033	Q97.0
C0149965	A56.4
C2889453	M06.349
C2840302	S41.112A
C2840212	S41.002D
C2874143	E13.339
C2852496	S62.649D
C2851452	S62.316A
C2895268	M47.813
C2834624	S20.419A
C2910216	Q55.4
C2910218	Q55.4
C0478051	Q55.4
C2910217	Q55.4
C2880410	H18.629
C2880407	H18.621
C0158713	Q65.1
C2893463	M10.262
C2908431	O36.1110
C2868934	S93.504A
C0151747	N25.9
C2865057	S86.002D
C0276687	B45.7
C0348172	A87.8
C0085292	G25.82
C2881062	H43.319
C2843920	S51.811D
C2847488	S54.01XD
C2880306	H16.423
C2907620	Y79.2
C2832431	S06.4X0S
C2884378	T54.2X1A
C2910650	Z20.4
C2877735	T40.691A
C0268495	E70.321
C2868572	S92.912G
C2868575	S92.912S
C2849421	S60.521A
C2834487	S20.211S
C2880394	H18.462
C2860323	S80.12XD
C2860324	S80.12XS
C2893626	M11.879
C2893612	M11.832
C2893609	M11.829
C2830519	R85.619
C2830521	R85.619
C2830520	R85.619
C0700645	Z41.3
C2890193	T82.897S
C2893400	A56.01
C2904370	W31.82XA
C2849801	S61.200A
C2853938	C83.83
C2881329	H50.69
C1410239	H50.69
C2881330	H50.69
C0838422	M43.09
C2895410	M51.84
C1660761	G82.22
C2837706	S32.121A
C2837708	S32.121D
C2866359	S90.811S
C2882025	H95.121
C2864298	S83.142A
C2895985	M66.259
C2875650	H02.726
C2887556	K08.104
C2848008	S56.301A
C2903645	O23.513
C2842275	S43.101D
C0478161	R76.9
C2852494	S62.649A
C2833054	S11.20XA
C2851119	S62.223A
C2845936	C72.41
C2876379	T33.90XD
C2901888	M86.472
C2869879	S98.322D
C2887123	I82.723
C2883142	I82.593
C2883155	I82.612
C2977161	T87.1X9
C2861587	C92.21
C2865490	D23.62
C0839284	M71.39
C2844178	S52.032A
C2844383	S52.092A
C2844021	S52.009D
C2844455	S52.109D
C2844095	S52.023D
C2856793	S72.041A
C2856796	S72.041D
C2859030	S72.8X1D
C2894841	M24.451
C2883748	T50.8X5S
C0266029	K00.2
C0266034	K00.2
C0266033	K00.2
C0011320	K00.2
C0016873	K00.2
C0240340	K00.2
C2887514	K00.2
C0266038	K00.2
C0266039	K00.2
C0000770	K00.2
C0266036	K00.2
C0266031	K00.2
C0266035	K00.2
C2830240	B46.3
C0343957	B46.3
C2875503	H02.032
C2865053	S86.001D
C2845881	C63.00
C2869009	S93.601S
C2860312	S80.02XS
C0156264	N21.9
C2853875	C82.94
C0475535	D80.6
C2891538	V00.328A
C2852135	S62.605D
C2880595	H25.812
C2831213	S01.401A
C2831217	S01.402A
C2834828	S21.119A
C2831554	S02.65XD
C0236795	F44.0
C2880671	H27.113
C2886416	T71.163A
C2855657	S66.821D
C2848342	S56.921A
C2855658	S66.821S
C2870314	T18.3XXD
C2886189	T65.891D
C2909643	O99.311
C2977576	Y93.B1
C2859785	S76.302A
C2908225	O34.02
C2842561	S43.51XA
C2902341	M89.519
C0002624	R41.2
C2839272	S36.30XA
C2875007	F98.29
C2867840	S92.253B
C2867620	S92.209B
C2869747	S97.81XA
C0027877	E75.4
C0751383	E75.4
C0022340	E75.4
C0022797	E75.4
C2910013	P28.9
C0701161	P28.9
C0271462	H74.329
C2870188	T17.800D
C2870189	T17.800S
C2881845	H74.11
C2887710	K41.20
C0401094	K41.20
C0156246	N27.1
C2875986	H11.052
C2854047	C85.84
C2891557	V00.811A
C2857839	S72.332A
C2857942	S72.342A
C2857736	S72.322A
C2890906	T84.83XA
C2901926	M86.652
C1318550	D46.21
C2868878	S93.412A
C2842113	C50.512
C0153423	C16.6
C2837935	C16.6
C3264154	H40.012
C2874733	F17.219
C2910229	Q62.31
C2901958	M87.044
C2886755	T79.A11S
C2894648	M23.231
C2894616	M23.032
C2849834	S61.208D
C2849802	S61.200D
C2875700	H04.009
C2881937	H83.91
C2880383	H18.423
C2874157	E13.51
C0343887	B37.82
C0858895	B37.82
C2881780	H71.12
C0349613	D02.3
C0347097	D02.3
C0348401	D02.3
C0347095	D02.3
C2901011	M84.454D
C2901243	M84.550D
C2841517	S42.402B
C2844073	S52.021S
C2858559	S72.432A
C2883047	I75.022
C2833951	S14.129A
C2866789	S91.219A
C2866607	S91.115A
C2881210	H46.10
C2881221	H47.092
C2873878	E05.91
C2873713	D46.0
C2873712	D46.0
C2835355	S22.058A
C2835319	S22.048A
C2838502	S32.811A
C2837766	S32.15XA
C2858748	S72.451A
C2835547	S22.43XB
C2858028	S72.351A
C2858542	S72.431A
C2835533	S22.41XB
C2860230	S79.191A
C2865861	S89.201A
C2864294	S83.141A
C2860120	S79.101A
C2837768	S32.15XD
C2858751	S72.451D
C2890724	T84.228D
C2837089	S31.41XD
C2894261	M1A.4711
C2893692	M12.261
C2836418	S27.809A
C2880501	H21.263
C2859629	S76.009A
C2859895	S76.909A
C2859621	S76.001A
C2859887	S76.901A
C0010598	F34.0
C2851981	S62.502D
C2851160	S62.232A
C2851979	S62.502A
C2870418	T20.12XA
C2851062	S62.202A
C2882419	I65.03
C2849044	S60.151A
C2103558	H74.02
C2880225	H16.101
C2887632	K12.32
C2876057	H15.019
C2876055	H15.012
C2882524	I69.198
C2882517	I69.198
C2882523	I69.198
C2910240	Q65.30
C2881024	H40.239
C2886772	T79.A3XD
C2886773	T79.A3XS
C2894455	M20.61
C2890815	T84.53XS
C2840387	S42.011A
C0795690	Q79.2
C1306503	Q79.2
C0003516	Q21.4
C2860363	S80.251A
C2856203	S70.259A
C2856275	S70.359A
C2860446	S80.859A
C2866330	S90.559A
C2896387	M76.11
C2904198	W26.1XXD
C2859372	S75.001A
C2859377	S75.002D
C2856444	S71.131A
C2881643	H65.04
C2875521	H02.054
C2880353	H18.059
C2875901	H10.013
C2875943	H10.433
C1292779	D46.C
C1318551	D46.22
C2841567	S42.415D
C2841565	S42.415A
C2881901	H81.312
C0152154	O63.9
C2839947	S39.013A
C0038355	K31.4
C2882578	I69.334
C2842280	S43.102S
C2855768	S67.194A
C2875799	H04.563
C0153361	C08.1
C2832681	S06.9X2D
C2876630	T36.3X5A
C2901837	M86.271
C2888922	M00.871
C2888822	M00.071
C2863300	S82.51XK
C2846364	S52.501K
C2863602	S82.841K
C2909755	O9A.319
C2838486	S32.699A
C3263991	G40.A01
C3264314	H40.43X3
C3264303	H40.41X2
C2905851	X94.0XXA
C2843858	S51.022A
C2875288	G57.42
C2830787	S00.411A
C2878750	T44.0X5A
C2875295	G57.72
C2890989	T85.190A
C0014040	A85.8
C0348170	A85.8
C2900457	A85.8
C2875551	H02.136
C2875543	H02.126
C2901750	M85.811
C2883647	T50.4X5D
C0153871	C90.11
C0155165	H11.229
C2831753	S04.52XA
C2846427	S52.512E
C2831754	S04.52XD
C2890247	T83.111A
C2891001	T85.199A
C2882295	I60.11
C3264378	I67.841
C1142239	I67.841
C2898166	V78.6XXA
C2882299	I60.21
C2891161	T85.621A
C0838764	M53.2X5
C2875989	H11.061
C2875991	H11.063
C2837556	S32.030G
C2837555	S32.030D
C2875992	H11.069
C2887647	K27.2
C2887648	K27.3
C2903163	N99.511
C2887179	I83.011
C2862848	S82.432D
C2901702	M85.512
C2977915	S43.82XA
C2069932	H05.211
C2881421	H54.12
C2875852	H05.251
C2831906	S05.72XS
C2863464	S82.65XD
C2876026	H11.411
C2874628	F15.120
C2874458	F11.929
C2848786	S59.222A
C2865729	S89.101D
C2865773	S89.121D
C2870774	T21.15XA
C2870770	T21.14XA
C2911466	Z91.138
C2888405	L89.224
C2888406	L89.224
C2888404	L89.224
C2844661	S52.135A
C2064470	H21.231
C2881711	H68.002
C2921337	Z18.33
C2849738	S61.112A
C0878801	Z49.32
C0878732	Z49.32
C2858295	S72.401K
C2882413	I63.542
C2882377	I63.342
C2859157	S73.005D
C2901682	M85.421
C0478061	Q64.8
C2901162	M84.521A
C2977078	T80.30XA
C2910897	Z46.51
C2868364	S92.511A
C0838255	M40.03
C2890958	T85.112A
C2890997	T85.192A
C2861625	C93.90
C2349294	C93.90
C0598894	C93.90
C2891012	T85.22XS
C1688637	H21.81
C1735601	H21.81
C2893939	M17.30
C2856501	S72.002C
C2856508	S72.002K
C2856507	S72.002J
C2877700	T40.5X5D
C2869524	D30.20
C2881835	H73.822
C2831968	S06.0X9D
C2349899	Z77.010
C2855791	S67.21XA
C0041316	A18.2
C0152861	A18.2
C2910024	P39.2
C2849707	S61.051A
C2900442	A69.29
C2900443	A69.29
C2886753	T79.A11A
C2854923	S65.901A
C2837490	S32.011D
C2874610	F14.921
C0013537	O15.9
C2911030	Z67.21
C2911029	Z67.20
C2881520	H60.11
C2894659	M23.262
C2846006	S52.351P
C2845997	S52.351D
C2845134	S52.251D
C2845143	S52.251P
C2846791	S52.591D
C2847019	S52.691D
C2895933	M65.861
C2363142	C91.60
C2854109	C91.60
C2854108	C91.60
C2874952	F44.7
C0838804	M54.15
C0838529	M46.47
C2840645	S42.123A
C0155303	H46.3
C2881256	H47.49
C2881255	H47.41
C2831664	S04.02XD
C2888646	L97.112
C2900881	M84.419A
C2874727	F17.209
C2896125	M67.921
C2907845	Y92.512
C2906039	Y07.50
C2874359	F06.34
C2874674	F15.988
C2880502	H21.269
C2890155	T82.837A
C2838080	S32.425D
C2901767	M85.869
C2886601	T75.3XXD
C2849365	S60.469S
C2874502	F12.929
C2834616	S20.411A
C2843971	S51.851A
C2843975	S51.852A
C2843728	S50.811A
C2977250	V86.59XA
C2843729	S50.811D
C0037061	J63.4
C2879304	T45.7X1A
C0348695	J63.6
C2881105	H44.329
C2874983	F65.9
C1527307	F65.9
C2902547	M92.219
C2902556	M92.30
C2902545	M92.211
C2902546	M92.212
C2889796	T82.110D
C0153804	C84.03
C2903557	O11.3
C2909688	O99.513
C2879084	T45.2X4A
C2843810	S50.909A
C2843822	S50.919A
C2849567	S60.919A
C2892137	V13.9XXA
C2894689	M23.361
C0152025	A69.22
C0235024	A69.22
C0025309	A69.22
C2900440	A69.22
C2887795	K51.019
C0153393	C11.0
C2880581	H25.092
C2888179	L40.54
C2881836	H73.823
C2900787	M84.369S
C2881853	H74.311
C1306720	Q90.2
C2895799	M62.562
C2859320	S74.02XD
C2875369	G90.511
C2977715	S02.609S
C2909027	O42.912
C2875243	G44.301
C2977805	S22.31XB
C2910368	Q93.2
C0392109	Q32.0
C2889573	M08.29
C2880377	H18.329
C2880298	H16.401
C2845497	S52.301D
C0838553	M46.91
C0409580	M02.9
C2894558	M21.921
C2846395	S52.509G
C2903160	N99.12
C0869071	N31.1
C2849926	S61.230A
C2894174	M1A.30X0
C0043515	E16.4
C2874181	E16.4
C2874180	E16.4
C0232567	E16.4
C2881590	H61.112
C2909746	O9A.219
C2851387	S62.308A
C0260423	Z85.40
C2893920	M16.4
C0838623	M48.14
C0838486	M45.4
C2895146	M26.34
C1318481	M26.34
C2895144	M26.34
C2895145	M26.34
C2317008	H47.42
C0399578	K11.21
C2886739	T79.6XXD
C2842314	S43.131S
C2875725	H04.139
C0152084	M12.00
C0495528	Q30.2
C1398526	Q37.1
C0451897	Q37.1
C2895245	M43.5X2
C0268124	D81.3
C0393771	G47.23
C1561874	G47.23
C0477345	G09
C2909598	O98.713
C2894794	M24.311
C2909581	O98.511
C2909609	O98.912
C2909657	O99.331
C2909658	O99.332
C2909659	O99.333
C2911236	Z83.0
C0481424	Z83.0
C0522624	C86.3
C2854010	C84.A8
C0477790	N98.8
C2893360	A52.71
C2893358	A52.71
C2893359	A52.71
C0348149	A52.79
C2893376	A52.79
C2893379	A52.79
C2893378	A52.79
C1410613	A52.79
C2893377	A52.79
C2880722	H30.139
C2867793	S92.243D
C2867679	S92.221D
C2891232	T85.79XS
C2842508	S43.409D
C2842551	S43.492D
C2903076	N52.02
C2867529	S92.151A
C2909651	O99.322
C0266122	Q35.7
C2852477	S62.647A
C2856452	S71.139A
C0079154	Q80.2
C2854445	S63.92XD
C2881331	H50.811
C2886691	T78.08XA
C2881373	H53.003
C2894534	M21.761
C0269936	O85
C1405807	O85
C0269935	O85
C2887806	K51.311
C2909993	P24.11
C2909992	P24.11
C2909991	P24.11
C2902563	M92.42
C2861952	S82.202G
C0206624	C22.2
C2847033	S52.692A
C2894515	M21.539
C3264141	Z89.521
C2886279	T69.029D
C2891299	T86.848
C2896084	M67.813
C2903286	O03.89
C0478138	R44.2
C2830813	S00.431S
C2890399	T83.9XXS
C2866128	S90.31XD
C0348296	B94.9
C2977404	O30.033
C2888031	K94.30
C2861669	D03.21
C2907713	Y92.128
C2874664	F15.920
C2867835	S92.252K
C2902075	M87.275
C2864350	S83.201D
C2880205	H16.032
C2880460	H20.052
C2866951	S91.331D
C2835326	S22.049A
C2894730	M24.059
C2879478	T46.3X5A
C2883146	I82.601
C1386921	O92.5
C2909544	O92.5
C0269993	O92.5
C2909543	O92.5
C2977931	S53.20XS
C2847399	S53.21XD
C2888927	M01.X0
C2875904	H10.022
C2893388	A54.31
C0339166	A54.31
C0149670	E74.9
C2887291	I87.099
C2911399	Z89.229
C0029435	M89.60
C3264283	H40.31X2
C2902378	M89.669
C2902376	M89.661
C2902377	M89.662
C3264292	H40.33X1
C3264278	H40.30X2
C3264282	H40.31X1
C2891042	T85.328A
C3264291	H40.33X0
C3264284	H40.31X3
C2832676	S06.9X1A
C2840039	S40.212A
C0522214	R94.112
C2881800	H72.2X1
C2712405	Y93.44
C2859698	S76.119S
C2903911	W17.1XXA
C0007361	A28.1
C2903164	N99.518
C2911489	Z93.51
C2833864	S14.105S
C2910182	Q43.0
C0025037	Q43.0
C2878582	T43.611A
C0263506	L66.3
C2905769	X79.XXXA
C2830659	S00.201A
C0405581	E29.9
C2069809	H11.242
C2838624	S34.103A
C2838680	S34.124S
C2838625	S34.103D
C0431639	Q51.10
C2910199	Q51.10
C2921119	Q52.12
C1841680	Q52.12
C2903240	O03.5
C2903241	O03.5
C2903243	O03.5
C2903239	O03.5
C2903242	O03.5
C2903244	O03.5
C2903245	O03.5
C2903392	O08.0
C2903386	O08.0
C2903388	O08.0
C2903391	O08.0
C2903389	O08.0
C2903387	O08.0
C2903390	O08.0
C2862513	S82.292A
C2836554	S30.1XXS
C1456254	N81.83
C2894126	M1A.20X0
C1096197	D89.3
C2976853	D89.3
C2853425	S63.289A
C3264268	H40.2232
C1279945	J84.114
C0085786	J84.114
C3264263	H40.2222
C2845888	C63.9
C0153606	C63.9
C2893439	M10.169
C2884473	T56.0X4D
C2910169	Q38.4
C0431566	Q38.4
C2910170	Q38.4
C0158669	Q38.4
C2910168	Q38.4
C2880818	H33.103
C2880830	H33.193
C2859803	S76.319D
C2837038	S31.21XA
C2901002	M84.452S
C2840740	S42.142S
C2840789	S42.152S
C2890467	T84.033A
C3264468	M21.052
C2869664	S96.912S
C2868874	S93.409S
C2909514	O91.219
C2851624	S62.337D
C0018816	Q21.9
C2909744	O9A.212
C2911142	Z77.9
C2886742	T79.7XXD
C1394174	B97.11
C0349051	C18.8
C0838865	M60.88
C2901940	M87.021
C2901937	M87.011
C2830248	B50.8
C0348260	B50.8
C0024535	B50.9
C2903531	O10.22
C2903545	O10.419
C2903546	O10.42
C2888706	L97.414
C2888725	L97.513
C0153089	B19.0
C2881109	H44.399
C2887824	K51.511
C2900305	W15.XXXA
C2880327	H17.822
C2869962	S99.929S
C2894673	M23.307
C2894670	M23.304
C2881700	H66.3X3
C2910587	Z12.0
C0220979	G03.2
C0149627	D29.0
C2881736	H69.02
C2901872	M86.422
C0839988	M86.69
C2847415	S53.32XD
C0478548	Z22.1
C2840030	S40.022S
C2843924	S51.812D
C2863719	S82.852G
C2900267	W12.XXXA
C2852319	S62.627S
C2908872	O41.1030
C2872852	T24.309A
C0022596	L85.2
C2908323	O35.6XX0
C2859386	S75.011A
C0338430	G13.1
C0494454	G13.1
C2831791	S04.819A
C3264195	H40.1214
C2853417	S63.287D
C0546999	B76.9
C0019911	B76.9
C2830309	B76.0
C0002831	B76.0
C2881542	H60.501
C2878392	T43.215A
C2878290	T43.015A
C2840043	S40.219A
C0495546	Q39.0
C0014850	Q39.0
C2854354	S63.657A
C2851543	S62.327D
C2851541	S62.327A
C2866976	S91.351A
C2838682	S34.125A
C0494369	E89.5
C2880272	H16.263
C2861930	S82.201B
C2868831	S93.325D
C2863034	S82.451A
C2862292	S82.251B
C2863035	S82.451B
C2863504	S82.812A
C2869751	S97.82XD
C2865513	S87.82XS
C2867954	S92.322A
C2868003	S92.332A
C2868818	S93.322A
C2868805	S93.315A
C2862293	S82.251C
C2862310	S82.252C
C2863904	S82.871C
C2902410	M89.762
C2865511	S87.82XA
C0495604	Q71.30
C2921290	Z87.75
C0271602	E28.1
C0235461	E28.1
C2869986	T15.80XA
C2868582	S92.919P
C2883773	T50.905D
C2890386	T83.85XA
C0153485	C32.2
C2893759	M12.571
C2875223	G44.021
C2840056	S40.229A
C2840128	S40.829A
C3264259	H40.2213
C0349555	N89.1
C2880541	H21.511
C0153953	D14.2
C2977714	S02.609K
C2831556	S02.65XK
C1879362	E70.21
C0268483	E70.21
C2843653	S50.12XA
C2911183	Z79.3
C2911182	Z79.3
C2865306	S86.899D
C2869013	S93.602S
C2886247	T67.8XXA
C2902603	M93.229
C2902604	M93.221
C2841537	S42.411K
C0155686	I40.9
C2887832	K51.811
C2836305	S27.399A
C0494030	A05.8
C2883078	I80.293
C2841509	S42.401B
C2849825	S61.206A
C2844314	S52.044A
C2875842	H05.221
C2896982	V48.9XXA
C2847370	S53.191A
C2844368	S52.091C
C2844493	S52.121C
C2843695	S50.351D
C2843828	S51.001A
C2847461	S53.441D
C0155952	K08.3
C2894465	M21.079
C2894644	M23.221
C2853912	C83.32
C2853914	C83.34
C2878933	T44.7X5A
C2859728	S76.201A
C2894068	M1A.0710
C0476539	R87.5
C2830534	R87.5
C1135216	I75.89
C2911502	Z95.812
C2064543	H27.122
C2882196	I25.758
C2895526	M60.842
C2835780	S24.112A
C2840589	S42.112A
C2835630	S23.121D
C2842025	C46.50
C2901691	M85.459
C2875780	H04.512
C2874864	F30.11
C2901600	M84.831
C0034543	K04.8
C2910855	Z44.31
C2864522	S83.421D
C2868885	S93.421A
C2864521	S83.421A
C2895352	M49.81
C0152516	A04.9
C0348095	A04.9
C2832119	S06.316A
C2836876	S31.104D
C2881220	H47.091
C2856233	S70.312A
C2856409	S71.102A
C2903341	O07.0
C2903338	O07.0
C2903342	O07.0
C2903337	O07.0
C2903340	O07.0
C2903343	O07.0
C2903339	O07.0
C2898820	V87.8XXA
C0154004	D28.7
C2908405	O36.0921
C2907837	Y92.488
C2881922	H83.13
C0840039	M87.39
C2894724	M24.039
C2841401	S42.353A
C2831491	S02.412A
C2887313	I87.339
C2911540	Z96.661
C2900540	M80.869A
C2900509	M80.851S
C2900527	M80.861D
C2880799	H33.012
C2844510	S52.122C
C2894449	M20.32
C2865232	S86.321A
C0348191	B05.89
C2836707	S30.860A
C2831771	S04.70XA
C2831779	S04.72XA
C2882739	I70.291
C2831772	S04.70XD
C0260416	Z85.12
C2911275	Z85.12
C2977283	W05.2XXA
C2118532	A18.84
C2887049	A18.84
C2887048	A18.84
C0031049	A18.84
C0578806	A18.84
C2884064	T51.91XA
C2852819	S63.045A
C2886666	T78.00XS
C0263062	L02.221
C0346191	D07.0
C2069906	H01.004
C2861657	D00.03
C2881015	H40.213
C2855710	S66.921D
C2906404	Y35.311A
C2977042	J10.08
C2884990	T59.91XA
C2909572	O98.33
C3264469	M21.059
C2909661	O99.335
C2900761	M84.362A
C2900854	M84.38XD
C2850376	S61.452A
C2904789	W55.51XA
C0153117	A77.9
C0038041	A77.9
C2833700	S13.130A
C2838585	S33.4XXA
C2909062	O43.229
C2903727	O26.612
C2908381	O36.0132
C2909729	O99.844
C2835434	S22.079A
C2837581	S32.039A
C2835427	S22.078A
C2838620	S34.102A
C2838605	S34.01XA
C3263954	F78
C0837831	M10.49
C0276653	B44.0
C0340383	I36.0
C2840898	S42.214A
C0271822	E07.0
C0342190	E07.0
C2882384	I63.419
C2909126	O46.8X1
C2856135	S69.92XD
C0270250	P78.0
C0159006	P78.0
C2851333	S62.301D
