CUI	Node_ID	Node_Type
C1415157	2786	Gene
C1415158	2787	Gene
C1421289	9040	Gene
C1421288	9246	Gene
C1337034	7520	Gene
C1337032	7517	Gene
C1418880	7001	Gene
C1418883	10113	Gene
C1418882	25824	Gene
C1418889	4155	Gene
C1420605	6913	Gene
C1420888	7187	Gene
C1420889	7188	Gene
C1420887	7185	Gene
C1420884	7180	Gene
C1420882	7178	Gene
C1420883	7179	Gene
C1420880	8460	Gene
C1420881	8459	Gene
C0948333	C0948333	SideEffect
C2747813	C2747813	SideEffect
C0151205	C0151205	SideEffect
C0048504	DB01213	Compound
C3146456	81626	Gene
C3665418	C3665418	SideEffect
C1416717	3861	Gene
C1416716	3860	Gene
C1416715	3859	Gene
C1416714	3858	Gene
C1416713	3848	Gene
C1416710	9935	Gene
C0332575	C0332575	SideEffect
C0265072	C0265072	SideEffect
C0332579	C0332579	SideEffect
C0278107	C0278107	SideEffect
C0278106	C0278106	SideEffect
C0520442	DB00511	Compound
C1112709	C1112709	SideEffect
C1538879	64221	Gene
C1538871	138065	Gene
C1538870	221687	Gene
C1538873	91445	Gene
C0030554	C0030554	SideEffect
C1538874	54546	Gene
C0030557	DB01626	Compound
C0034074	C0034074	SideEffect
C0034072	C0034072	SideEffect
C0034079	C0034079	SideEffect
C1963789	C1963789	SideEffect
C1417449	4543	Gene
C1417440	9108	Gene
C0860514	C0860514	SideEffect
C0860516	C0860516	SideEffect
C2239901	51136	Gene
C0393593	C0393593	SideEffect
C1415492	3053	Gene
C2829213	646799	Gene
C0235564	C0235564	SideEffect
C0341439	C0341439	SideEffect
C1095923	C1095923	SideEffect
C0125903	DB00132	Compound
C0242966	C0242966	SideEffect
C1414414	956	Gene
C1537614	84125	Gene
C1537615	79598	Gene
C1537616	339398	Gene
C1537617	347730	Gene
C1537611	55282	Gene
C1537612	9884	Gene
C1537613	114659	Gene
C0311468	C0311468	SideEffect
C2240321	497661	Gene
C1537618	26045	Gene
C2240325	56006	Gene
C2240326	29086	Gene
C1332754	1113	Gene
C1332755	1114	Gene
C1332757	1119	Gene
C1332750	1053	Gene
C1332751	9620	Gene
C1332752	1063	Gene
C1332753	1111	Gene
C1332758	1128	Gene
C1332759	1131	Gene
C0259972	C0259972	SideEffect
C0338375	C0338375	SideEffect
C1263960	C1263960	SideEffect
C1327771	7905	Gene
C1969781	55756	Gene
C1540021	83604	Gene
C1540020	387914	Gene
C1540023	259236	Gene
C1540022	55706	Gene
C1540025	132724	Gene
C1540024	339967	Gene
C1540027	28983	Gene
C1540026	9407	Gene
C1540029	283471	Gene
C1540028	389208	Gene
C0857980	C0857980	SideEffect
C1412206	101	Gene
C1536052	C1536052	SideEffect
C0241266	C0241266	SideEffect
C1424734	23308	Gene
C1424735	23332	Gene
C1424736	23345	Gene
C1424737	23370	Gene
C1424730	23212	Gene
C1424731	23224	Gene
C1424733	23283	Gene
C2239672	340120	Gene
C2239673	390616	Gene
C2239671	284615	Gene
C2239674	441061	Gene
C0022716	D007706	Symptom
C1264610	C1264610	SideEffect
C1264613	C1264613	SideEffect
C1412209	9508	Gene
C0032045	C0032045	SideEffect
C1418264	24145	Gene
C1424083	140850	Gene
C0235238	C0235238	SideEffect
C1424087	100128496	Gene
C1424084	57186	Gene
C1424085	164312	Gene
C0235234	C0235234	SideEffect
C0235231	C0235231	SideEffect
C1412573	427	Gene
C0269002	C0269002	SideEffect
C0012125	DB00804	Compound
C0854985	C0854985	SideEffect
C0029997	DB00842	Compound
C0029994	DB01096	Compound
C0029995	DB00621	Compound
C1539285	494513	Gene
C1412467	334	Gene
C1412466	333	Gene
C1412460	323	Gene
C1412463	8539	Gene
C1539289	158835	Gene
C1412468	335	Gene
C2129214	C2129214	SideEffect
C1096368	C1096368	SideEffect
C1822748	51629	Gene
C0854679	C0854679	SideEffect
C2348241	DB06766	Compound
C0149925	C0149925	SideEffect
C1422365	51263	Gene
C1422364	64983	Gene
C1422367	65003	Gene
C1422366	79590	Gene
C1422361	54148	Gene
C1422360	64478	Gene
C1422363	51253	Gene
C1422362	64978	Gene
C1413789	1486	Gene
C1422369	64949	Gene
C1422368	51258	Gene
C0050451	DB00551	Compound
C0023976	C0023976	SideEffect
C0023972	DB01206	Compound
C0050458	DB01063	Compound
C1539861	6487	Gene
C1539860	6483	Gene
C1539863	8869	Gene
C1428195	55876	Gene
C1539865	6480	Gene
C1539864	10402	Gene
C1539867	55808	Gene
C1539866	84620	Gene
C1539869	256435	Gene
C1539868	10610	Gene
C0074710	DB00413	Compound
C1262760	C1262760	SideEffect
C1413736	1421	Gene
C1413734	1419	Gene
C1413735	1420	Gene
C1413732	1417	Gene
C1413733	1418	Gene
C1413730	1415	Gene
C1096185	C1096185	SideEffect
C0771311	DB00630	Compound
C3469926	100507170	Gene
C3469921	153222	Gene
C1970006	55258	Gene
C1419671	6168	Gene
C1419670	6167	Gene
C1419673	6170	Gene
C1419672	6169	Gene
C1419674	6123	Gene
C1419677	6171	Gene
C1419676	6124	Gene
C1136085	C1136085	SideEffect
C1826303	51154	Gene
C1414179	53905	Gene
C1414178	1841	Gene
C1414174	1834	Gene
C1826309	55167	Gene
C1826308	343930	Gene
C1414170	1830	Gene
C1414172	1832	Gene
C1413780	1478	Gene
C1824811	9646	Gene
C1824813	55917	Gene
C1824812	5476	Gene
C1824814	51596	Gene
C1824816	8227	Gene
C2828944	387885	Gene
C0019054	C0019054	SideEffect
C0853879	C0853879	SideEffect
C0853875	C0853875	SideEffect
C1539339	1964	Gene
C2828943	728621	Gene
C2681543	652968	Gene
C2681542	729438	Gene
C2681540	352954	Gene
C0234967	C0234967	SideEffect
C2681544	145781	Gene
C0023794	C0023794	SideEffect
C2239333	100037417	Gene
C2239332	100506627	Gene
C2239331	440097	Gene
C2239330	120237	Gene
C1421956	51338	Gene
C1421956	58475	Gene
C1421955	54860	Gene
C1421953	341116	Gene
C1421951	83881	Gene
C1421950	56955	Gene
C1421959	64232	Gene
C1760428	C1760428	SideEffect
C0231218	C0231218	SideEffect
C0025029	DB00657	Compound
C1847163	57580	Gene
C1825022	1879	Gene
C1825021	124454	Gene
C1825020	79733	Gene
C1825027	51366	Gene
C1825026	23644	Gene
C1825025	80153	Gene
C1825024	51295	Gene
C1825029	80267	Gene
C1825028	55741	Gene
C0031048	C0031048	SideEffect
C0031046	C0031046	SideEffect
C3544060	C3544060	SideEffect
C0030793	C0030793	SideEffect
C0030790	C0030790	SideEffect
C0034272	DB00165	Compound
C0030794	C0030794	SideEffect
C0030794	D017699	Symptom
C1418885	5550	Gene
C1418884	5549	Gene
C1418887	5551	Gene
C1418881	4228	Gene
C1418881	10935	Gene
C1337033	7518	Gene
C1337030	7507	Gene
C1337031	7516	Gene
C1420600	26608	Gene
C1420601	10607	Gene
C1420602	10716	Gene
C1420603	6899	Gene
C1420604	347853	Gene
C1418888	5552	Gene
C1420606	9096	Gene
C1420607	9095	Gene
C0332573	C0332573	SideEffect
C1423559	83700	Gene
C1423558	56995	Gene
C1423555	85474	Gene
C1423554	286530	Gene
C1423557	22829	Gene
C1423556	10668	Gene
C1423551	30820	Gene
C1423550	10161	Gene
C1423552	30819	Gene
C1422606	284040	Gene
C1422602	55505	Gene
C1422603	374286	Gene
C1422600	93650	Gene
C1422601	55651	Gene
C1427076	150696	Gene
C1427073	391253	Gene
C1427070	117581	Gene
C1538377	221061	Gene
C1427078	155054	Gene
C1412108	35	Gene
C1412109	36	Gene
C1412106	27034	Gene
C1412107	34	Gene
C1412104	31	Gene
C1412105	32	Gene
C1412102	30	Gene
C1412103	10449	Gene
C1412100	26	Gene
C1412101	29	Gene
C1418260	5062	Gene
C1418263	53354	Gene
C1418262	5064	Gene
C1418265	56666	Gene
C1538370	51531	Gene
C1418267	9061	Gene
C1418269	8505	Gene
C1418268	9060	Gene
C0423773	C0423773	SideEffect
C1427384	134637	Gene
C1427380	57826	Gene
C1427381	121268	Gene
C1427382	55288	Gene
C1427383	89941	Gene
C1824048	285971	Gene
C1824049	284309	Gene
C1824042	79724	Gene
C1824043	54989	Gene
C1824040	90321	Gene
C1824046	374928	Gene
C1824047	342132	Gene
C1824044	51333	Gene
C1824045	400720	Gene
C0424091	C0424091	SideEffect
C1425705	345275	Gene
C0549273	C0549273	SideEffect
C0070592	DB00832	Compound
C0549277	C0549277	SideEffect
C0025023	DB00643	Compound
C1336681	85480	Gene
C1426387	83982	Gene
C1426386	23360	Gene
C1537454	51603	Gene
C1426383	132884	Gene
C1426381	57089	Gene
C1426380	23380	Gene
C1426389	80230	Gene
C1426388	122509	Gene
C1427920	79633	Gene
C1427923	120114	Gene
C1427924	80237	Gene
C1427925	8178	Gene
C1427926	55840	Gene
C1427927	59343	Gene
C1336688	7272	Gene
C1823409	55314	Gene
C1823408	55260	Gene
C1426039	84669	Gene
C1426038	146057	Gene
C1426035	90161	Gene
C1823402	135932	Gene
C1823401	51524	Gene
C1426036	266722	Gene
C1823407	93129	Gene
C1823406	80228	Gene
C1823405	84876	Gene
C1823404	85014	Gene
C1540223	56947	Gene
C1823403	55281	Gene
C1540220	27248	Gene
C1540225	57415	Gene
C1540229	51161	Gene
C1540228	25871	Gene
C1426037	84630	Gene
C1426031	121512	Gene
C1426030	81608	Gene
C1414302	1944	Gene
C1426033	29968	Gene
C1426032	148252	Gene
C0036104	C0036104	SideEffect
C1540222	1396	Gene
C1540222	25927	Gene
C0042164	C0042164	SideEffect
C0042165	C0042165	SideEffect
C0042167	C0042167	SideEffect
C0877173	C0877173	SideEffect
C0877172	C0877172	SideEffect
C1367342	7015	Gene
C0553624	D012607	Symptom
C0028734	C0028734	SideEffect
C0028734	D053158	Symptom
C0239885	C0239885	SideEffect
C0028738	C0028738	SideEffect
C0428895	C0428895	SideEffect
C0351000	DB01382	Compound
C0496899	C0496899	SideEffect
C0022081	C0022081	SideEffect
C0522348	C0522348	SideEffect
C1334910	4916	Gene
C1334911	4926	Gene
C1334912	8021	Gene
C1334913	4928	Gene
C1421568	7844	Gene
C1421569	7541	Gene
C1421566	7455	Gene
C1421567	7535	Gene
C1421564	7534	Gene
C1421565	7528	Gene
C1421562	7533	Gene
C1421563	10971	Gene
C0011824	DB00509	Compound
C1421561	7532	Gene
C1422244	84695	Gene
C1142459	C1142459	SideEffect
C0234930	C0234930	SideEffect
C0494491	C0494491	SideEffect
C0151908	C0151908	SideEffect
C0948786	C0948786	SideEffect
C0948782	C0948782	SideEffect
C0151900	C0151900	SideEffect
C0151905	C0151905	SideEffect
C0151904	C0151904	SideEffect
C0151907	C0151907	SideEffect
C0017665	C0017665	SideEffect
C1415340	2953	Gene
C1415345	2967	Gene
C1415344	2966	Gene
C1415347	2969	Gene
C1415346	2968	Gene
C1415349	9569	Gene
C0232267	C0232267	SideEffect
C0017668	C0017668	SideEffect
C0012498	DB08995	Compound
C0029464	C0029464	SideEffect
C0005398	C0005398	SideEffect
C2242767	23322	Gene
C1539334	80258	Gene
C1416600	10089	Gene
C0302590	C0302590	SideEffect
C0302592	C0302592	SideEffect
C0860499	C0860499	SideEffect
C1112573	C1112573	SideEffect
C0860493	C0860493	SideEffect
C0919466	2249	Gene
C0221147	C0221147	SideEffect
C0113293	DB00633	Compound
C1269955	C1269955	SideEffect
C0860728	C0860728	SideEffect
C1366757	2074	Gene
C0410480	C0410480	SideEffect
C0020934	DB00458	Compound
C0702266	C0702266	SideEffect
C0008449	C0008449	SideEffect
C0743668	C0743668	SideEffect
C0392386	C0392386	SideEffect
C0024032	C0024032	SideEffect
C0024031	C0024031	SideEffect
C0859023	C0859023	SideEffect
C0877179	C0877179	SideEffect
C1141893	C1141893	SideEffect
C1141890	C1141890	SideEffect
C1333368	2146	Gene
C1333366	2134	Gene
C1842641	54480	Gene
C1333365	9156	Gene
C1333362	2118	Gene
C1333363	2124	Gene
C1333360	2077	Gene
C1333361	2115	Gene
C0019214	C0019214	SideEffect
C0019212	C0019212	SideEffect
C0015772	DB01023	Compound
C0857353	C0857353	SideEffect
C0282193	C0282193	SideEffect
C1704381	C1704381	SideEffect
C1537577	643414	Gene
C0025345	C0025345	SideEffect
C1328540	C1328540	SideEffect
C0003537	C0003537	SideEffect
C0426498	C0426498	SideEffect
C0026976	C0026976	SideEffect
C0867389	C0867389	SideEffect
C1425658	11020	Gene
C1425659	23166	Gene
C1425654	91949	Gene
C1425655	84342	Gene
C1425656	51303	Gene
C1425657	55033	Gene
C1425650	120892	Gene
C1425651	83548	Gene
C1425652	25839	Gene
C1425653	57511	Gene
C1453642	DB06402	Compound
C1412299	199	Gene
C2829004	100134938	Gene
C0165603	DB01117	Compound
C1424862	23178	Gene
C1429113	403244	Gene
C1424344	7809	Gene
C1424347	164656	Gene
C3470277	54942	Gene
C1424346	51274	Gene
C1424341	117178	Gene
C1424343	23176	Gene
C0274285	D007035	Symptom
C2681172	342933	Gene
C2681176	92270	Gene
C2681177	57571	Gene
C2681178	23080	Gene
C2681179	158833	Gene
C1423719	57829	Gene
C1423718	56953	Gene
C1423717	11054	Gene
C1423716	10979	Gene
C1423715	23394	Gene
C1423714	27304	Gene
C1423713	60436	Gene
C1423712	10621	Gene
C1423711	51340	Gene
C1423710	9885	Gene
C1422446	65990	Gene
C1142159	C1142159	SideEffect
C1142158	C1142158	SideEffect
C1142151	C1142151	SideEffect
C2828701	23387	Gene
C2828709	57228	Gene
C1424293	56923	Gene
C1424292	94115	Gene
C1424291	93659	Gene
C1412343	223	Gene
C1412344	226	Gene
C1421560	7531	Gene
C1424295	56911	Gene
C1539127	79585	Gene
C1412348	230	Gene
C1539129	125965	Gene
C1424299	51729	Gene
C1424298	9855	Gene
C1538291	341405	Gene
C1538290	84250	Gene
C1418061	119765	Gene
C1422195	83596	Gene
C1418067	26686	Gene
C1538294	375248	Gene
C1418065	124538	Gene
C1422191	11237	Gene
C1538299	6311	Gene
C1538298	6310	Gene
C1422198	57716	Gene
C1422199	10961	Gene
C1428778	23243	Gene
C1428779	9745	Gene
C1428774	9710	Gene
C1428775	9842	Gene
C1428777	23392	Gene
C1428770	23060	Gene
C1428772	23135	Gene
C0085383	C0085383	SideEffect
C0085383	D016857	Symptom
C1824208	23204	Gene
C0028841	C0028841	SideEffect
C1824205	26225	Gene
C1824206	221079	Gene
C0028840	C0028840	SideEffect
C1824200	55160	Gene
C1824201	10123	Gene
C1824202	379	Gene
C1412696	8455	Gene
C0235792	C0235792	SideEffect
C0011881	C0011881	SideEffect
C0011880	C0011880	SideEffect
C1412690	93974	Gene
C1412691	501	Gene
C1414319	30846	Gene
C1412698	547	Gene
C1826566	246330	Gene
C1538745	139411	Gene
C0234447	D053608	Symptom
C1413563	53942	Gene
C1419149	5828	Gene
C1413561	5067	Gene
C1413560	6900	Gene
C1826564	79849	Gene
C1538749	114971	Gene
C1413568	8161	Gene
C1414315	1959	Gene
C1414690	8790	Gene
C1414317	1961	Gene
C1414692	2359	Gene
C0233796	C0233796	SideEffect
C1414316	1960	Gene
C0057605	DB00405	Compound
C0333139	C0333139	SideEffect
C1414313	1956	Gene
C0020580	C0020580	SideEffect
C0020581	C0020581	SideEffect
C0020581	D006988	Symptom
C0850149	C0850149	SideEffect
C0751070	D003655	Symptom
C1426635	79760	Gene
C1426634	79833	Gene
C1426633	25929	Gene
C1426631	79797	Gene
C1426630	10487	Gene
C0235649	C0235649	SideEffect
C1414038	1716	Gene
C1414039	1718	Gene
C1419008	5687	Gene
C1419009	5688	Gene
C1419002	5681	Gene
C1419003	5682	Gene
C1414032	8526	Gene
C1419001	5678	Gene
C1419006	5685	Gene
C1419007	5686	Gene
C1414036	1609	Gene
C1419005	5684	Gene
C1825643	9920	Gene
C1825642	84541	Gene
C0236178	C0236178	SideEffect
C1825640	79101	Gene
C1825647	283219	Gene
C1825646	222658	Gene
C1825644	30818	Gene
C1721377	DB04868	Compound
C1825648	9703	Gene
C0236174	C0236174	SideEffect
C0877373	C0877373	SideEffect
C0877377	C0877377	SideEffect
C1619702	C1619702	SideEffect
C1824359	79867	Gene
C0043096	C0043096	SideEffect
C0043096	D015431	Symptom
C0043094	C0043094	SideEffect
C0043094	D015430	Symptom
C0043092	C0043092	SideEffect
C1418602	27039	Gene
C0040210	C0040210	SideEffect
C1418601	9033	Gene
C0040213	C0040213	SideEffect
C1418600	5311	Gene
C1823528	164118	Gene
C1823529	83538	Gene
C1823524	148014	Gene
C1823525	283237	Gene
C1413655	1346	Gene
C1823527	64927	Gene
C1823520	340348	Gene
C1823521	706	Gene
C1823521	1622	Gene
C1823522	55720	Gene
C1823523	90121	Gene
C1415341	2954	Gene
C1424909	132851	Gene
C1424908	55794	Gene
C1538077	138009	Gene
C1538076	285429	Gene
C1424907	84174	Gene
C1424906	84062	Gene
C1424905	51322	Gene
C1421360	54346	Gene
C1413659	1350	Gene
C1421363	7378	Gene
C1421364	11045	Gene
C1421365	7348	Gene
C1421366	7379	Gene
C1413658	1349	Gene
C1421368	7381	Gene
C0032912	DB00457	Compound
C0032910	DB01588	Compound
C0032911	DB01058	Compound
C0032914	C0032914	SideEffect
C0017662	C0017662	SideEffect
C3146324	146713	Gene
C3146325	100526737	Gene
C2267227	C2267227	SideEffect
C1824994	503835	Gene
C2239818	120379	Gene
C2239819	113791	Gene
C1824990	11062	Gene
C3470921	541468	Gene
C2239810	65061	Gene
C2239817	55022	Gene
C0263912	C0263912	SideEffect
C0232461	C0232461	SideEffect
C0232462	C0232462	SideEffect
C0048044	DB01080	Compound
C1420107	9120	Gene
C1420106	9121	Gene
C1420105	9122	Gene
C1420104	9123	Gene
C1420103	6567	Gene
C1420102	6566	Gene
C1420101	6565	Gene
C1420100	6564	Gene
C1420109	6568	Gene
C1420108	9194	Gene
C1415639	9987	Gene
C1415638	3184	Gene
C1822699	113402	Gene
C1822698	10929	Gene
C0009144	C0009144	SideEffect
C1415631	3174	Gene
C1415633	10949	Gene
C1415632	3176	Gene
C1822691	80854	Gene
C1415634	3178	Gene
C1415637	3183	Gene
C1822692	387893	Gene
C0043541	C0043541	SideEffect
C1417679	10763	Gene
C1417677	4753	Gene
C1417677	8828	Gene
C1417676	4745	Gene
C1417675	10783	Gene
C1417674	341676	Gene
C1417673	4752	Gene
C1417672	4751	Gene
C1417671	4750	Gene
C3147057	100529240	Gene
C3147056	125893	Gene
C3147059	342892	Gene
C1414921	2567	Gene
C1423459	284383	Gene
C1423450	390538	Gene
C1423452	283694	Gene
C1423454	121130	Gene
C1423455	81099	Gene
C1423456	126541	Gene
C1423457	284433	Gene
C1539465	64762	Gene
C1282799	C1282799	SideEffect
C1417099	4205	Gene
C1417098	4204	Gene
C1417092	4199	Gene
C0521208	C0521208	SideEffect
C1167791	C1167791	SideEffect
C0034403	DB01103	Compound
C0859229	C0859229	SideEffect
C0024236	C0024236	SideEffect
C1842089	84680	Gene
C1333565	54847	Gene
C1333566	23767	Gene
C1333567	2323	Gene
C1333568	2322	Gene
C1333569	2324	Gene
C0030232	C0030232	SideEffect
C0030232	D010167	Symptom
C0071836	DB01130	Compound
C1427227	349565	Gene
C0034734	C0034734	SideEffect
C1427225	51281	Gene
C1427224	150572	Gene
C1427223	51442	Gene
C1427221	56950	Gene
C0007773	C0007773	SideEffect
C1427229	79632	Gene
C0070122	DB00715	Compound
C0860811	C0860811	SideEffect
C1335650	10633	Gene
C1336636	7099	Gene
C1419947	64218	Gene
C1419946	6405	Gene
C1419945	223117	Gene
C1419944	10512	Gene
C1419943	7869	Gene
C1419942	10371	Gene
C1419941	6404	Gene
C1419940	8991	Gene
C1419949	54910	Gene
C1419948	10509	Gene
C0677500	C0677500	SideEffect
C0699791	C0699791	SideEffect
C0699790	C0699790	SideEffect
C0156384	C0156384	SideEffect
C1426178	23258	Gene
C1426179	23316	Gene
C0851140	C0851140	SideEffect
C1426171	868	Gene
C1426171	326625	Gene
C1426173	257218	Gene
C0039584	C0039584	SideEffect
C1426175	57118	Gene
C0022322	DB00602	Compound
C0027073	C0027073	SideEffect
C0263492	C0263492	SideEffect
C0240464	C0240464	SideEffect
C2675209	497189	Gene
C1364082	4486	Gene
C1364081	10461	Gene
C0600327	C0600327	SideEffect
C0948425	C0948425	SideEffect
C0948429	C0948429	SideEffect
C1425238	55190	Gene
C2681414	79154	Gene
C2681416	414061	Gene
C0151738	C0151738	SideEffect
C0151739	C0151739	SideEffect
C2681418	548645	Gene
C0151730	C0151730	SideEffect
C0151736	C0151736	SideEffect
C0151737	C0151737	SideEffect
C0151734	C0151734	SideEffect
C0151735	C0151735	SideEffect
C0581164	C0581164	SideEffect
C1413939	23576	Gene
C0016366	DB01185	Compound
C0016365	DB00472	Compound
C0016360	DB00544	Compound
C0016368	DB00623	Compound
C0393615	C0393615	SideEffect
C1426074	80144	Gene
C0858950	C0858950	SideEffect
C1735373	C1735373	SideEffect
C1538509	161753	Gene
C1538501	200035	Gene
C1538500	84309	Gene
C1538503	23225	Gene
C1538502	129401	Gene
C1538505	129642	Gene
C1538504	91181	Gene
C1538507	132299	Gene
C1538506	54940	Gene
C2828981	100131187	Gene
C0541922	C0541922	SideEffect
C0541923	C0541923	SideEffect
C2750060	729993	Gene
C0221333	C0221333	SideEffect
C0266813	C0266813	SideEffect
C2829581	100423062	Gene
C1868790	C1868790	SideEffect
C2829584	388324	Gene
C2240271	408263	Gene
C2829630	646262	Gene
C2829632	64077	Gene
C2829636	387787	Gene
C2829639	389257	Gene
C2829638	390205	Gene
C1425197	118426	Gene
C1425195	51070	Gene
C0853312	C0853312	SideEffect
C1428118	119032	Gene
C1428119	84795	Gene
C1425190	50624	Gene
C1428116	159195	Gene
C1428117	222389	Gene
C1428110	84890	Gene
C1428112	220979	Gene
C1428113	54838	Gene
C0014583	C0014583	SideEffect
C0014582	DB00445	Compound
C1424824	57647	Gene
C1424825	9785	Gene
C1424826	78989	Gene
C1424820	58986	Gene
C1424822	23299	Gene
C1424823	27148	Gene
C1420855	10040	Gene
C0066411	DB06800	Compound
C0008183	DB08936	Compound
C0008188	DB00475	Compound
C0597457	C0597457	SideEffect
C0013589	C0013589	SideEffect
C1420348	51062	Gene
C1420341	30014	Gene
C1420340	9552	Gene
C1420343	8404	Gene
C1420342	6678	Gene
C0403592	C0403592	SideEffect
C1420344	80208	Gene
C1423699	10953	Gene
C1423692	11144	Gene
C1423691	55243	Gene
C1423696	56300	Gene
C1423697	114625	Gene
C1423694	9182	Gene
C1423695	1359	Gene
C1423695	51200	Gene
C0054151	DB09017	Compound
C1425449	80270	Gene
C1425445	171023	Gene
C1425444	84276	Gene
C1425447	195828	Gene
C1425446	145270	Gene
C1425441	27289	Gene
C1425440	171177	Gene
C1425443	167465	Gene
C1424318	11033	Gene
C1424319	55803	Gene
C1424316	64078	Gene
C1424317	135458	Gene
C1422875	219956	Gene
C1422874	138805	Gene
C1422877	79544	Gene
C1422876	401992	Gene
C1422873	138804	Gene
C1422879	390431	Gene
C1538223	79027	Gene
C1416872	3993	Gene
C1416870	9388	Gene
C1416871	3996	Gene
C1416876	29995	Gene
C1416877	4000	Gene
C1416874	3998	Gene
C1416875	79748	Gene
C1416878	84823	Gene
C1539371	5393	Gene
C1412550	10092	Gene
C1412553	410	Gene
C1539372	5394	Gene
C1539375	474384	Gene
C1539376	2171	Gene
C1412558	415	Gene
C1825139	554282	Gene
C1420469	9262	Gene
C0040822	C0040822	SideEffect
C3148542	100526794	Gene
C1823292	147138	Gene
C1823293	54499	Gene
C1823290	51643	Gene
C1823291	11322	Gene
C1823296	255104	Gene
C1823297	145942	Gene
C1823294	127391	Gene
C1823295	55002	Gene
C1823298	55374	Gene
C1422251	283446	Gene
C1422250	94015	Gene
C1422252	64005	Gene
C1422255	64240	Gene
C1422254	64137	Gene
C1422257	83737	Gene
C1268766	C1268766	SideEffect
C1422259	8710	Gene
C1422258	10110	Gene
C1538227	389114	Gene
C1825135	153745	Gene
C1825134	149647	Gene
C1825137	729533	Gene
C1825136	196472	Gene
C1428929	360200	Gene
C1428928	349633	Gene
C1427759	26024	Gene
C1427758	9805	Gene
C1427757	200010	Gene
C1427756	389125	Gene
C1427755	56975	Gene
C1428926	96626	Gene
C1428920	79960	Gene
C1428923	283748	Gene
C1427750	154881	Gene
C1824419	255762	Gene
C1824418	123811	Gene
C0233612	C0233612	SideEffect
C0233612	D002375	Symptom
C1824415	64755	Gene
C1824416	80178	Gene
C1824410	84419	Gene
C1418568	23556	Gene
C1418569	5284	Gene
C0304783	DB00286	Compound
